,RIC,error
CCH.,,No best match available
TLF.,,No best match available
NCD.U,,No best match available
MLP.,,No best match available
OUY.U,OUYu.TMX^I15,
7361B,,No best match available
GTIP.,,No best match available
ITIP,,No best match available
CNPF,,No best match available
HEQ,HEQ,
CERE,,No best match available
5823B,,No best match available
FTTN,,No best match available
SMF,,No best match available
JSD,JSD,
CEUMF,,No best match available
RUSL,,No best match available
RUSS,,No best match available
COWL,,No best match available
COWS,,No best match available
SOIL,,No best match available
LBTA,,No best match available
HBTA,,No best match available
LVOL,,No best match available
HVOL,,No best match available
HMTM,,No best match available
SLBT,,No best match available
SLVY,,No best match available
SHBT,,No best match available
SHVY,,No best match available
SHMO,,No best match available
CVRT,,No best match available
AEDC,,No best match available
RGFR,,No best match available
READ,READ.PK^H09,
TAOM,,No best match available
GEPC.,,No best match available
MYRT,,No best match available
BARN,,No best match available
NMAR,,No best match available
LXF.,,No best match available
OXF.,,No best match available
AMBS,,No best match available
MOJO,,No best match available
VRDT,,No best match available
TKLS,,No best match available
CTLE,,No best match available
FROG,,No best match available
SGMD,,No best match available
IZEA,,No best match available
CEII,,No best match available
GRPN,,No best match available
GRGCF,,No best match available
IONAF,,No best match available
PSPW,,No best match available
MXF.,,No best match available
VTGN,,No best match available
FXF.,,No best match available
RMGN,,No best match available
CXF.,,No best match available
ABCS,,No best match available
GBNXF,,No best match available
SDIV,,No best match available
DBEM,,No best match available
DBEF,,No best match available
DBBR,DBBR.W^E14,
DBGR,,No best match available
DBJP,,No best match available
NCFFF,,No best match available
RTLGF,,No best match available
EMO,EMO,
AMCX,,No best match available
OXI.H,OXIh.TMX^I15,
VRHD,,No best match available
ANNIF,,No best match available
LCTC,,No best match available
7275B,,No best match available
XNET,,No best match available
ROOF,,No best match available
CVD.,,No best match available
PNC.A,,No best match available
MGMB,,No best match available
MRQRF,,No best match available
MATL,,No best match available
MATS,,No best match available
CURE,,No best match available
SICK.,,No best match available
TOTS,,No best match available
PSB.,,No best match available
PGL.,,No best match available
CARB,,No best match available
BRHM.,,No best match available
AFAN,,No best match available
SPGP,,No best match available
SPVM,,No best match available
QQC.,,No best match available
CAH.U,,No best match available
PDC.,,No best match available
PPS.,,No best match available
HYS,HYS,
FLOT,,No best match available
CRYO,,No best match available
ENPH,,No best match available
MSO.U,,No best match available
FLOT.,,No best match available
NCPCF,,No best match available
UBNT,UBNT.W^E14,
CIGCF,,No best match available
HCGI,,No best match available
FWDD,FWDD.W^E14,
FWDI,FWDI.W^E14,
FWDB,,No best match available
FDUS,,No best match available
PFH.,,No best match available
AMSE,,No best match available
IMPV,IMPV.W^E14,
OAK,OAK,
ROII,ROII.PK^H09,
SKHRF,,No best match available
LGEM,,No best match available
GGEM,,No best match available
HGEM,,No best match available
IGEM.,,No best match available
QGEM,,No best match available
TGEM,,No best match available
UGEM,,No best match available
VGEM,,No best match available
MATH,,No best match available
PDH,,No best match available
ECCE,,No best match available
LPKGF,,No best match available
WPTH,,No best match available
MEEC,,No best match available
CBF,,No best match available
ASPN,,No best match available
TSE,,No best match available
BWPC,,No best match available
RDEMF,,No best match available
HES.,,No best match available
CNODF,CNODF.PK^L12,
LUCA,,No best match available
TLYS,,No best match available
ZNGA,,No best match available
SKYY,,No best match available
UAGR,,No best match available
BRVVF,,No best match available
GTCP,,No best match available
MNGL,,No best match available
STNT,,No best match available
HIB.,,No best match available
HIZ.,,No best match available
IROQ,,No best match available
SSMC,.SSMC,
DPHS.,,No best match available
SSNI,SSNI.W^E14,
EMER,,No best match available
RDMPQ,,No best match available
ILCC,,No best match available
XMPT,,No best match available
NKY,,No best match available
MACK,,No best match available
MRD.2,,No best match available
SCHZ,,No best match available
RRF,,No best match available
HDG,HDG,
GSEHQ,,No best match available
PYRNF,,No best match available
LXWKF,,No best match available
MDRPF,,No best match available
ZLTQ,ZLTQ.W^E14,
EMPO,,No best match available
ATBYF,,No best match available
VDOMF,,No best match available
URANF,,No best match available
YGYI,,No best match available
ASPCF,,No best match available
ASD.,,No best match available
RNVA,,No best match available
GWAY,,No best match available
DWRE,,No best match available
ENIP,,No best match available
