,RIC,error
34416W882,,No best match available
34416W874,,No best match available
34416W866,,No best match available
34416W858,,No best match available
34416W841,,No best match available
34416W833,,No best match available
34416W825,,No best match available
34416W817,,No best match available
34416W791,,No best match available
34416W783,,No best match available
34416W775,,No best match available
09257A108,BCX,
85814R107,SPLP.K,
46429B671,,No best match available
46429B663,,No best match available
00769W100,AHY_u.TO,
45899P913,,No best match available
00430K402,ACST.V,
36099Y937,,No best match available
Y2745C102,,No best match available
228174108,,No best match available
64801P101,NWPP.PK,
74347X344,,No best match available
74348A608,,No best match available
57060U381,,No best match available
02799D938,,No best match available
678049107,,No best match available
914270103,,No best match available
74734N107,,No best match available
03852U106,ARMK.K,
75509Q100,,No best match available
925543100,VGTL.PK,
55378A105,,No best match available
Y09675201,,No best match available
90138A103,VNET.O,
44049C401,,No best match available
86782T109,,No best match available
78464A144,,No best match available
46112U101,ITEC.PK,
47805L101,JMSB.PK,
29276W105,NRGT.PK,
70806A106,PFLT.O,
53056H104,LGD.TO,
03464C106,AEC.V,
45780A207,ISRB.PK,
820054104,SHSP.O,
44049Q202,,No best match available
44049X306,,No best match available
20676X306,CPI.TO,
37950E572,,No best match available
45779A853,NSPR.K,
28849P100,ELLI.K^D19,
05366A302,ASOA.L,
163086101,CHEF.O,
896697109,,No best match available
817323108,SQNS.K,
92189F734,,No best match available
78464A284,,No best match available
74348A707,,No best match available
74348A806,,No best match available
62988F102,NMI.V,
543231104,,No best match available
07331A201,,No best match available
15117F500,CLRB.O,
56585A102,MPC,
33766Y100,SVVC.O,
36191J101,,No best match available
870808300,,No best match available
29413T106,,No best match available
759892201,RENN.K,
98256T101,WBWB.PK,
292807302,,No best match available
33737M201,,No best match available
33737M102,,No best match available
33737M409,,No best match available
33737M300,,No best match available
33737J174,,No best match available
33737J182,,No best match available
33737J117,,No best match available
33737J125,,No best match available
33737J109,,No best match available
33737J133,,No best match available
33737J141,,No best match available
33737J166,,No best match available
33737J158,,No best match available
46432A108,,No best match available
46431R102,,No best match available
46431M103,,No best match available
46431P106,,No best match available
46431L113,,No best match available
46431T108,,No best match available
90290C103,,No best match available
727663106,,No best match available
85512X109,,No best match available
596358101,,No best match available
79471R104,,No best match available
98954M200,Z.O,
70469L100,SKIS.O,
351793203,FRAN.O,
66516A105,NGC.V,
86737J206,,No best match available
92533G503,,No best match available
17286C201,CDFT.PK,
16951E104,ZXAIY.PK,
477374102,,No best match available
09626L108,,No best match available
92189F486,,No best match available
60899W933,,No best match available
22499W937,,No best match available
109477109,,No best match available
702149105,PRTY.K,
G40915129,,No best match available
92912P108,IHD,
040405102,ARST.PK,
82489D208,SHP.CD,
05676F108,,No best match available
930427109,WAGE.K^H19,
82938H107,SEI.V,
730567104,PCNT.PK,
08468P201,BKSH.PK,
N97284108,,No best match available
87819P102,,No best match available
53839L208,LIVX.O,
37950E564,,No best match available
964858104,,No best match available
98212B103,WPX,
045201100,,No best match available
77289R209,RCLF.CD,
296313109,,No best match available
857030100,,No best match available
92299J931,,No best match available
45249J104,IMJN.PK,
37950E580,,No best match available
45409B842,,No best match available
50219G106,LSC.V^C19,
74048L102,,No best match available
37950E515,,No best match available
46138E370,,No best match available
46138E354,,No best match available
68571X103,ORC,
03633R208,,No best match available
33734X309,,No best match available
04045U102,ATZ.TO,
43785V102,HMST.O,
71910C103,FENG.K,
13764M100,CNBX.PK,
50214A104,,No best match available
73933G202,PSIX.PK,
46431V103,,No best match available
57144A104,,No best match available
61945B105,M.V,
98416Q104,,No best match available
92189F478,,No best match available
131697104,,No best match available
G2114K107,,No best match available
90021R106,,No best match available
33737M508,,No best match available
45825K103,,No best match available
37951D102,ENT.O,
87583C105,TGV.V,
78467H104,,No best match available
966071102,,No best match available
84999A930,,No best match available
38149E101,GOLD.TO,
597742105,MSBI.O,
782474753,,No best match available
782474746,,No best match available
782474738,,No best match available
782474720,,No best match available
782474712,,No best match available
782474696,,No best match available
65342B105,NXJ.TO,
44050A104,,No best match available
53632Y100,,No best match available
343870101,FPMI.PK,
30255G103,FCB^A19,
75902K106,RM,
37950E531,,No best match available
59699A000,,No best match available
12674E208,,No best match available
11222A106,,No best match available
31866K103,,No best match available
35903W103,,No best match available
13780M100,,No best match available
33740L109,,No best match available
46429B812,,No best match available
46429B770,,No best match available
37950E481,,No best match available
47804L102,HEQ,
156773400,,No best match available
64199U936,,No best match available
33717A300,,No best match available
79471T100,,No best match available
67074X107,JSD,
G2029R106,,No best match available
25490K273,,No best match available
25460E828,,No best match available
25459W276,,No best match available
25459W268,,No best match available
37950E499,,No best match available
782474662,,No best match available
782474654,,No best match available
782474647,,No best match available
782474639,,No best match available
782474621,,No best match available
782474571,,No best match available
782474555,,No best match available
782474563,,No best match available
782474548,,No best match available
782474530,,No best match available
73936Q751,,No best match available
02563A102,AEDC.PK,
75281D202,RGFR.PK,
18999Q933,,No best match available
87600Y106,,No best match available
37399A934,,No best match available
62855A103,,No best match available
37950E523,,No best match available
Y6255E101,,No best match available
31861B108,,No best match available
31863M201,,No best match available
02300U205,AMBS.PK,
60841T202,MOJO.PK,
91829U101,,No best match available
89842T101,TKLS.PK,
63009Q101,CTLE.PK,
358895100,,No best match available
865040109,SGMD.PK,
46604H105,IZEA.O,
16951B100,,No best match available
399473107,GRPN.O,
39573T101,,No best match available
46205X103,INAh.V^H16,
88580V104,PSPW.PK,
12554H107,,No best match available
92840H202,VTGN.O,
31863L104,,No best match available
74966K300,,No best match available
12554K100,,No best match available
18383Q788,,No best match available
374825206,GEI.TO,
37950E549,,No best match available
233051101,,No best match available
233051200,,No best match available
233051309,,No best match available
233051408,,No best match available
233051507,,No best match available
66401Q108,NCF.TO,
G8448A103,,No best match available
18469P100,EMO,
00164V103,AMCX.O,
691809107,,No best match available
91829Q100,,No best match available
03589A100,RHAh.V,
53220Y207,LCTC.PK,
38299W935,,No best match available
98419E108,XNET.O,
45409B628,,No best match available
46432K205,,No best match available
73752W403,PNCa.TO,
55303C101,MGMB.PK,
60918T101,MQR.TO,
25459Y504,,No best match available
25459Y603,,No best match available
25459Y876,,No best match available
25459Y868,,No best match available
25459Y819,,No best match available
46138N107,,No best match available
73938F100,,No best match available
141337105,CARB.O,
10799Z932,,No best match available
00107N101,,No best match available
46137V431,,No best match available
46137V423,,No best match available
46090T100,,No best match available
136014107,,No best match available
46141H105,,No best match available
46138Q100,,No best match available
72201R783,,No best match available
46429B655,,No best match available
025300104,CRYO.PK,
29355A107,ENPH.O,
56502B100,,No best match available
74642Q101,,No best match available
65389F100,NCP.TO,
90347A100,,No best match available
03333A109,ARA.V,
447311101,HCGI.PK,
00768Y859,,No best match available
00768Y842,,No best match available
00768Y834,,No best match available
316500107,FDUS.O,
46141M104,,No best match available
02936R105,,No best match available
45321L100,IMPV.O^A19,
674001201,OAK,
775425101,,No best match available
85255R202,SRC.V,
268461209,,No best match available
268461308,,No best match available
268461605,,No best match available
268461704,,No best match available
268461803,,No best match available
268461886,,No best match available
268461878,,No best match available
268461407,,No best match available
00768Y826,,No best match available
71672U101,,No best match available
269519104,ECCE.PK,
550435101,LPK.V,
961313103,,No best match available
59833H101,MEEC.PK,
139794101,,No best match available
04523Y105,ASPN.K,
L9340P101,,No best match available
09609H207,BWPC.PK,
756566204,R.TO^L18,
44050X112,,No best match available
13780A106,,No best match available
54928T102,L6T.BE^D12,
886885102,TLYS.K,
98986T108,ZNGA.O,
33734X192,,No best match available
G9055P102,,No best match available
74766R109,QBOT.CD,
372621201,GTCP.PK,
G11962100,,No best match available
860322106,,No best match available
44048C105,,No best match available
44048D103,,No best match available
44951J105,IROQ.O,
86799U933,,No best match available
24999A936,,No best match available
82817Q103,,No best match available
45409B644,,No best match available
75678V302,,No best match available
45975L109,ILCC.PK,
92189F460,,No best match available
74016W106,,No best match available
590328209,MACK.O,
554270108,MRD.W^E14,
808524839,,No best match available
97717X883,,No best match available
74347X294,,No best match available
36191X100,,No best match available
74734T104,PYR.V,
502464100,,No best match available
59562B101,MAX.TO,
98933Q108,,No best match available
29246G107,EMPO.PK,
003684107,RZZ.V,
91881B108,VZZ.V,
460196108,IZZ.V,
987537206,YGYI.O,
00444G108,ASP.TO,
44048Y107,,No best match available
