Company name,CIK,Bankruptcy,Bankruptcy chapter,Form type,Date,URL
"GenOn Energy, Inc.",0001126294,True,11,8-K,06/04/2018,https://www.sec.gov/Archives/edgar/data/1126294/000110465918037817/0001104659-18-037817.txt
"GenOn Energy, Inc.",0001126294,True,11,8-K,01/31/2018,https://www.sec.gov/Archives/edgar/data/1126294/000110465918005247/0001104659-18-005247.txt
"GenOn Energy, Inc.",0001126294,True,11,8-K,01/30/2018,https://www.sec.gov/Archives/edgar/data/1126294/000110465918004907/0001104659-18-004907.txt
"GenOn Energy, Inc.",0001126294,True,11,8-K,12/18/2017,https://www.sec.gov/Archives/edgar/data/1126294/000110465917073692/0001104659-17-073692.txt
"GenOn Energy, Inc.",0001126294,True,11,8-K,06/14/2017,https://www.sec.gov/Archives/edgar/data/1126294/000110465917039160/0001104659-17-039160.txt
"GENON MID-ATLANTIC, LLC",0001126294,True,11,8-K,06/14/2017,https://www.sec.gov/Archives/edgar/data/1138258/000110465917039160/0001104659-17-039160.txt
GEOKINETICS INC,0000314606,True,11,8-K,03/12/2013,https://www.sec.gov/Archives/edgar/data/314606/000110465913019395/0001104659-13-019395.txt
GIBBS CONSTRUCTION INC,0001001463,True,11,8-K,12/08/2006,https://www.sec.gov/Archives/edgar/data/1001463/000101182306000052/0001011823-06-000052.txt
GIGABEAM CORP,0001279831,True,11,8-K,09/04/2009,https://www.sec.gov/Archives/edgar/data/1279831/000111650209001357/0001116502-09-001357.txt
GL ENERGY & EXPLORATION INC,0001122771,False,-1,8-K,03/14/2006,https://www.sec.gov/Archives/edgar/data/1122771/000115895706000045/0001158957-06-000045.txt
GLASSMASTER CO,0000109870,True,11,8-K,05/02/2007,https://www.sec.gov/Archives/edgar/data/109870/000095014407004093/0000950144-07-004093.txt
"GLOBAL AIRCRAFT SOLUTIONS, INC.",0000854171,True,11,8-K,04/24/2009,https://www.sec.gov/Archives/edgar/data/854171/000100009609000132/0001000096-09-000132.txt
"GLOBAL AIRCRAFT SOLUTIONS, INC.",0000854171,True,11,8-K,02/02/2009,https://www.sec.gov/Archives/edgar/data/854171/000100009609000034/0001000096-09-000034.txt
Global Aviation Holdings Inc.,0001397867,True,11,8-K,02/06/2012,https://www.sec.gov/Archives/edgar/data/1397867/000139786712000005/0001397867-12-000005.txt
GLOBAL AXCESS CORP,0000852570,True,11,8-K,08/06/2013,https://www.sec.gov/Archives/edgar/data/852570/000114420413043123/0001144204-13-043123.txt
"Global Energy Holdings Group, Inc.",0001145061,True,11,8-K,11/25/2009,https://www.sec.gov/Archives/edgar/data/1145061/000114420409062068/0001144204-09-062068.txt
GLOBAL ENTERTAINMENT HOLDINGS/EQUITIES INC,0001096050,False,-1,8-K,11/07/2007,https://www.sec.gov/Archives/edgar/data/1096050/000111650207002035/0001116502-07-002035.txt
Global Geophysical Services Inc,0001311486,True,11,8-K,02/09/2015,https://www.sec.gov/Archives/edgar/data/1311486/000117184315000693/0001171843-15-000693.txt
Global Geophysical Services Inc,0001311486,True,11,8-K,03/27/2014,https://www.sec.gov/Archives/edgar/data/1311486/000117184314001435/0001171843-14-001435.txt
"GLOBAL HEALTHCARE REIT, INC.",0000727346,False,-1,8-K,10/23/2019,https://www.sec.gov/Archives/edgar/data/727346/000149315219015868/0001493152-19-015868.txt
GLOBAL POWER EQUIPMENT GROUP INC/,0001136294,True,11,8-K,10/04/2006,https://www.sec.gov/Archives/edgar/data/1136294/000119312506202782/0001193125-06-202782.txt
GLOBALNET CORP,0000810932,True,11,8-K,06/29/2005,https://www.sec.gov/Archives/edgar/data/810932/000114420405020175/0001144204-05-020175.txt
GLYCOGENESYS  INC,0000946661,True,11,8-K,02/03/2006,https://www.sec.gov/Archives/edgar/data/946661/000114420406003883/0001144204-06-003883.txt
GMAC LLC,0000040729,False,-1,8-K,04/30/2009,https://www.sec.gov/Archives/edgar/data/40729/000089882209000251/0000898822-09-000251.txt
GMX RESOURCES INC,0001127342,True,11,8-K,01/28/2014,https://www.sec.gov/Archives/edgar/data/1127342/000112734214000008/0001127342-14-000008.txt
GMX RESOURCES INC,0001127342,True,11,8-K,04/01/2013,https://www.sec.gov/Archives/edgar/data/1127342/000112734213000021/0001127342-13-000021.txt
GOODRICH PETROLEUM CORP,0000943861,True,11,8-K,10/03/2016,https://www.sec.gov/Archives/edgar/data/943861/000119312516728549/0001193125-16-728549.txt
GOODRICH PETROLEUM CORP,0000943861,True,11,8-K,04/15/2016,https://www.sec.gov/Archives/edgar/data/943861/000119312516543186/0001193125-16-543186.txt
"Gordmans Stores, Inc.",0001490636,True,11,8-K,03/13/2017,https://www.sec.gov/Archives/edgar/data/1490636/000119312517079610/0001193125-17-079610.txt
GOTTSCHALKS INC,0000790414,True,11,8-K,03/02/2011,https://www.sec.gov/Archives/edgar/data/790414/000113626111000104/0001136261-11-000104.txt
GOTTSCHALKS INC,0000790414,True,11,8-K,01/16/2009,https://www.sec.gov/Archives/edgar/data/790414/000113626109000021/0001136261-09-000021.txt
"GRANDPARENTS.COM, INC.",0001020475,True,11,8-K,04/17/2017,https://www.sec.gov/Archives/edgar/data/1020475/000165495417003338/0001654954-17-003338.txt
GRANITE BROADCASTING CORP,0000839621,True,11,8-K,12/13/2006,https://www.sec.gov/Archives/edgar/data/839621/000110465906081239/0001104659-06-081239.txt
GREAT ATLANTIC & PACIFIC TEA CO INC,0000043300,True,11,8-K,03/05/2012,https://www.sec.gov/Archives/edgar/data/43300/000119312512096751/0001193125-12-096751.txt
GREAT ATLANTIC & PACIFIC TEA CO INC,0000043300,True,11,8-K,12/15/2010,https://www.sec.gov/Archives/edgar/data/43300/000119312510281423/0001193125-10-281423.txt
GREATER ATLANTIC FINANCIAL CORP,0001082735,False,-1,8-K,12/09/2009,https://www.sec.gov/Archives/edgar/data/1082735/000090965409000984/0000909654-09-000984.txt
"GreenHunter Resources, Inc.",0001410056,True,11,8-K,05/11/2016,https://www.sec.gov/Archives/edgar/data/1410056/000143774916031573/0001437749-16-031573.txt
"GreenHunter Resources, Inc.",0001410056,True,11,8-K,03/04/2016,https://www.sec.gov/Archives/edgar/data/1410056/000143774916026871/0001437749-16-026871.txt
Greenville Tube CO,0001363346,True,11,8-K,07/14/2009,https://www.sec.gov/Archives/edgar/data/1378670/000136334609000013/0001363346-09-000013.txt
GRUBB & ELLIS CO,0000216039,True,11,8-K,02/21/2012,https://www.sec.gov/Archives/edgar/data/216039/000119312512069168/0001193125-12-069168.txt
GRYPHON GOLD CORP,0001262751,True,11,8-K,08/01/2013,https://www.sec.gov/Archives/edgar/data/1262751/000106299313003721/0001062993-13-003721.txt
GSAMP Trust 2007-NC1,0001387580,True,11,8-K,04/06/2007,https://www.sec.gov/Archives/edgar/data/1387580/000091412107000947/0000914121-07-000947.txt
"GSE Holding, Inc.",0001275712,True,11,8-K,07/29/2014,https://www.sec.gov/Archives/edgar/data/1275712/000117184314003505/0001171843-14-003505.txt
"GSE Holding, Inc.",0001275712,True,11,8-K,05/05/2014,https://www.sec.gov/Archives/edgar/data/1275712/000117184314002136/0001171843-14-002136.txt
GSI GROUP INC,0001076930,True,11,8-K,05/28/2010,https://www.sec.gov/Archives/edgar/data/1076930/000095013010001619/0000950130-10-001619.txt
GSI GROUP INC,0001076930,True,11,8-K,11/20/2009,https://www.sec.gov/Archives/edgar/data/1076930/000119312509238831/0001193125-09-238831.txt
GT Advanced Technologies Inc.,0001394954,True,11,8-K,03/14/2016,https://www.sec.gov/Archives/edgar/data/1394954/000162828016012680/0001628280-16-012680.txt
GT Advanced Technologies Inc.,0001394954,True,11,8-K,10/10/2014,https://www.sec.gov/Archives/edgar/data/1394954/000144530514004279/0001445305-14-004279.txt
Guaranty Financial Group Inc.,0001406081,True,11,8-K,05/13/2011,https://www.sec.gov/Archives/edgar/data/1406081/000095012311050169/0000950123-11-050169.txt
Guaranty Financial Group Inc.,0001406081,True,11,8-K,09/02/2009,https://www.sec.gov/Archives/edgar/data/1406081/000095012309040405/0000950123-09-040405.txt
Guaranty Financial Group Inc.,0001406081,True,11,8-K,08/24/2009,https://www.sec.gov/Archives/edgar/data/1406081/000140608109000012/0001406081-09-000012.txt
GULFMARK OFFSHORE INC,0001030749,True,11,8-K,10/05/2017,https://www.sec.gov/Archives/edgar/data/1030749/000143774917016907/0001437749-17-016907.txt
GULFMARK OFFSHORE INC,0001030749,True,11,8-K,05/18/2017,https://www.sec.gov/Archives/edgar/data/1030749/000143774917009587/0001437749-17-009587.txt
GULFSTREAM INTERNATIONAL GROUP INC,0001405419,True,11,8-K,11/05/2010,https://www.sec.gov/Archives/edgar/data/1405419/000135448810003388/0001354488-10-003388.txt
HABERSHAM BANCORP,0000754597,False,-1,8-K,02/23/2011,https://www.sec.gov/Archives/edgar/data/754597/000095012311016841/0000950123-11-016841.txt
HALCON RESOURCES CORP,0001282648,True,11,8-K,09/26/2019,https://www.sec.gov/Archives/edgar/data/1282648/000110465919051401/0001104659-19-051401.txt
HALCON RESOURCES CORP,0001282648,True,11,8-K,08/07/2019,https://www.sec.gov/Archives/edgar/data/1282648/000110465919044380/0001104659-19-044380.txt
HALCON RESOURCES CORP,0001282648,True,11,8-K,09/09/2016,https://www.sec.gov/Archives/edgar/data/1282648/000110465916143987/0001104659-16-143987.txt
HALCON RESOURCES CORP,0001282648,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1282648/000110465916134776/0001104659-16-134776.txt
"Halo Technology Holdings, Inc.",0001125052,True,11,8-K,08/21/2007,https://www.sec.gov/Archives/edgar/data/1125052/000095015907001085/0000950159-07-001085.txt
HAMPSHIRE GROUP LTD,0000887150,True,11,8-K,11/25/2016,https://www.sec.gov/Archives/edgar/data/887150/000143774916042633/0001437749-16-042633.txt
HANCOCK FABRICS INC,0000812906,True,11,8-K,08/02/2017,https://www.sec.gov/Archives/edgar/data/812906/000143774917013523/0001437749-17-013523.txt
HANCOCK FABRICS INC,0000812906,True,7,8-K,02/02/2016,https://www.sec.gov/Archives/edgar/data/812906/000143774916024482/0001437749-16-024482.txt
HANCOCK FABRICS INC,0000812906,True,11,8-K,08/01/2008,https://www.sec.gov/Archives/edgar/data/812906/000100579408000224/0001005794-08-000224.txt
HANCOCK FABRICS INC,0000812906,True,11,8-K,03/27/2007,https://www.sec.gov/Archives/edgar/data/812906/000100579407000147/0001005794-07-000147.txt
HarborView 2007-2,0001391525,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1391525/000105640407002701/0001056404-07-002701.txt
HarborView 2007-5,0001403651,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1403651/000105640407002702/0001056404-07-002702.txt
"Harry & David Holdings, Inc.",0001334127,True,11,8-K,03/28/2011,https://www.sec.gov/Archives/edgar/data/1334127/000119312511078810/0001193125-11-078810.txt
Hartford Life Global Funding Trust 2004 - 017,0001311498,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1311498/000093041305004589/0000930413-05-004589.txt
Hartford Life Global Funding Trust 2004 - 017,0001311498,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1311498/000093041305003806/0000930413-05-003806.txt
Hartford Life Global Funding Trust 2004 - 017,0001311498,False,-1,8-K,02/24/2005,https://www.sec.gov/Archives/edgar/data/1311498/000093041305001161/0000930413-05-001161.txt
Hartford Life Global Funding Trust 2004 - 017,0001311498,False,-1,8-K,01/24/2005,https://www.sec.gov/Archives/edgar/data/1311498/000093041305000350/0000930413-05-000350.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,09/24/2009,https://www.sec.gov/Archives/edgar/data/1302833/000095012309045501/0000950123-09-045501.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,03/24/2009,https://www.sec.gov/Archives/edgar/data/1302833/000093041309001538/0000930413-09-001538.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,09/26/2008,https://www.sec.gov/Archives/edgar/data/1302833/000093041308005764/0000930413-08-005764.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,03/27/2008,https://www.sec.gov/Archives/edgar/data/1302833/000093041308002015/0000930413-08-002015.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,09/24/2007,https://www.sec.gov/Archives/edgar/data/1302833/000093041307007622/0000930413-07-007622.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,03/30/2007,https://www.sec.gov/Archives/edgar/data/1302833/000093041307003123/0000930413-07-003123.txt
Hartford Life Global Funding Trust 2004-001,0001302833,False,-1,8-K,09/27/2006,https://www.sec.gov/Archives/edgar/data/1302833/000093041306006952/0000930413-06-006952.txt
Hartford Life Global Funding Trust 2004-002,0001303834,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1303834/000093041305002009/0000930413-05-002009.txt
Hartford Life Global Funding Trust 2004-003,0001303835,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1303835/000093041305004577/0000930413-05-004577.txt
Hartford Life Global Funding Trust 2004-003,0001303835,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1303835/000093041305002010/0000930413-05-002010.txt
Hartford Life Global Funding Trust 2004-003,0001303835,False,-1,8-K,12/27/2004,https://www.sec.gov/Archives/edgar/data/1303835/000093041304005912/0000930413-04-005912.txt
Hartford Life Global Funding Trust 2004-004,0001304569,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1304569/000093041305002011/0000930413-05-002011.txt
Hartford Life Global Funding Trust 2004-005,0001305523,False,-1,8-K,01/24/2005,https://www.sec.gov/Archives/edgar/data/1305523/000093041305000352/0000930413-05-000352.txt
Hartford Life Global Funding Trust 2004-009,0001308874,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1308874/000093041305003804/0000930413-05-003804.txt
Hartford Life Global Funding Trust 2004-010,0001308875,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1308875/000093041305003805/0000930413-05-003805.txt
Hartford Life Global Funding Trust 2004-011,0001310229,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1310229/000093041305004597/0000930413-05-004597.txt
Hartford Life Global Funding Trust 2004-012,0001310228,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1310228/000093041305004618/0000930413-05-004618.txt
Hartford Life Global Funding Trust 2004-013,0001310867,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1310867/000093041305004588/0000930413-05-004588.txt
Hartford Life Global Funding Trust 2004-014,0001310869,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1310869/000093041305004596/0000930413-05-004596.txt
Hartford Life Global Funding Trust 2004-015,0001310870,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1310870/000093041305004613/0000930413-05-004613.txt
Hartford Life Global Funding Trust 2004-016,0001311495,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1311495/000093041305004595/0000930413-05-004595.txt
Hartford Life Global Funding Trust 2004-018,0001311500,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1311500/000093041305004594/0000930413-05-004594.txt
Hartford Life Global Funding Trust 2004-019,0001312130,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1312130/000093041305004585/0000930413-05-004585.txt
Hartford Life Global Funding Trust 2004-020,0001312126,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1312126/000093041305004586/0000930413-05-004586.txt
Hartford Life Global Funding Trust 2004-020,0001312126,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1312126/000093041305003807/0000930413-05-003807.txt
Hartford Life Global Funding Trust 2004-020,0001312126,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1312126/000093041305002013/0000930413-05-002013.txt
Hartford Life Global Funding Trust 2004-020,0001312126,False,-1,8-K,02/24/2005,https://www.sec.gov/Archives/edgar/data/1312126/000093041305001162/0000930413-05-001162.txt
Hartford Life Global Funding Trust 2004-020,0001312126,False,-1,8-K,01/24/2005,https://www.sec.gov/Archives/edgar/data/1312126/000093041305000351/0000930413-05-000351.txt
Hartford Life Global Funding Trust 2004-021,0001312127,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1312127/000093041305004582/0000930413-05-004582.txt
Hartford Life Global Funding Trust 2004-1,0001302833,False,-1,8-K,03/27/2006,https://www.sec.gov/Archives/edgar/data/1302833/000093041306002331/0000930413-06-002331.txt
Hartford Life Global Funding Trust 2004-1,0001302833,False,-1,8-K,09/26/2005,https://www.sec.gov/Archives/edgar/data/1302833/000093041305006747/0000930413-05-006747.txt
Hartford Life Global Funding Trust 2004-1,0001302833,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1302833/000093041305002008/0000930413-05-002008.txt
Hartford Life Global Funding Trust 2005-001,0001313363,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1313363/000093041305004614/0000930413-05-004614.txt
Hartford Life Global Funding Trust 2005-001,0001313363,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1313363/000093041305003808/0000930413-05-003808.txt
Hartford Life Global Funding Trust 2005-001,0001313363,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1313363/000093041305002014/0000930413-05-002014.txt
Hartford Life Global Funding Trust 2005-001,0001313363,False,-1,8-K,02/24/2005,https://www.sec.gov/Archives/edgar/data/1313363/000093041305001164/0000930413-05-001164.txt
Hartford Life Global Funding Trust 2005-004,0001314187,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1314187/000093041305004584/0000930413-05-004584.txt
Hartford Life Global Funding Trust 2005-004,0001314187,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1314187/000093041305003814/0000930413-05-003814.txt
Hartford Life Global Funding Trust 2005-004,0001314187,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1314187/000093041305002015/0000930413-05-002015.txt
Hartford Life Global Funding Trust 2005-004,0001314187,False,-1,8-K,02/24/2005,https://www.sec.gov/Archives/edgar/data/1314187/000093041305001165/0000930413-05-001165.txt
Hartford Life Global Funding Trust 2005-008,0001314851,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1314851/000093041305004615/0000930413-05-004615.txt
Hartford Life Global Funding Trust 2005-008,0001314851,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1314851/000093041305003811/0000930413-05-003811.txt
Hartford Life Global Funding Trust 2005-008,0001314851,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1314851/000093041305002016/0000930413-05-002016.txt
Hartford Life Global Funding Trust 2005-008,0001314851,False,-1,8-K,02/24/2005,https://www.sec.gov/Archives/edgar/data/1314851/000093041305001166/0000930413-05-001166.txt
Hartford Life Global Funding Trust 2005-010,0001315143,False,-1,8-K,06/27/2005,https://www.sec.gov/Archives/edgar/data/1315143/000093041305004591/0000930413-05-004591.txt
Hartford Life Global Funding Trust 2005-010,0001315143,False,-1,8-K,05/25/2005,https://www.sec.gov/Archives/edgar/data/1315143/000093041305003810/0000930413-05-003810.txt
Hartford Life Global Funding Trust 2005-010,0001315143,False,-1,8-K,03/24/2005,https://www.sec.gov/Archives/edgar/data/1315143/000093041305002017/0000930413-05-002017.txt
