,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
63645,1160294,,,,,,,,,,
63646,1160294,,,,,,,,,,
63647,1160294,,,,,,,,,,
63648,1160294,,,,,,,,,,
63649,1160294,,29573000.0,,,-265000.0,,,3873000.0,,
63650,1160294,,29573000.0,,,-265000.0,,,3873000.0,,
63651,1160294,,29573000.0,,,-265000.0,,,3873000.0,,
63652,1160294,,29573000.0,,,-265000.0,,,3873000.0,,
63653,1160294,,44750000.0,,,-120000.0,,,-10467000.0,,
63654,1160294,,44750000.0,,,-120000.0,,,-10467000.0,,
63655,1160294,,44750000.0,,,-120000.0,,,-10467000.0,,
63656,1160294,,55035000.0,,,-370000.0,,,-5234000.0,,
63657,1160294,,55035000.0,,,-370000.0,,,-5234000.0,,
63658,1160294,,55035000.0,,,-370000.0,,,-5234000.0,,
63659,1160294,,55035000.0,,,-370000.0,,,-5234000.0,,
63660,1160294,,55035000.0,,,-370000.0,,,-5234000.0,,
63661,1160294,,54030000.0,,,104000.0,,,-2445000.0,,
63662,1160294,,54030000.0,,,104000.0,,,-2445000.0,,
63663,1160294,,138172000.0,,,-41000.0,,,-34763000.0,,
63664,1160294,,138172000.0,,,-41000.0,,,-34763000.0,,
63665,1160294,,138172000.0,,,-41000.0,,,-34763000.0,,
63666,1160294,,138172000.0,,,-41000.0,,,-34763000.0,,
63667,1160294,,138172000.0,,,-41000.0,,,-34763000.0,,
63668,1160294,,73849000.0,,,-1101000.0,,,3982000.0,,
63669,1160294,,73849000.0,,,-1101000.0,,,3982000.0,,
63670,1160294,,73849000.0,,,-1101000.0,,,3982000.0,,
63671,1160294,,73849000.0,,,-1101000.0,,,3982000.0,,
63672,1160294,,65640000.0,,,77000.0,,,14772000.0,,
63673,1160294,,65640000.0,,,77000.0,,,14772000.0,,
63674,1160294,,65640000.0,,,77000.0,,,14772000.0,,
63675,1160294,,65640000.0,,,77000.0,,,14772000.0,,
63676,1160294,,94282000.0,,,-239000.0,,,-122728000.0,,
63677,1160294,,94282000.0,,,-239000.0,,,-122728000.0,,
63678,1160294,,94282000.0,,,-239000.0,,,-122728000.0,,
63679,1160294,,94282000.0,,,-239000.0,,,-122728000.0,,
63680,1160294,,105990000.0,,,776000.0,,,-332154000.0,,
63681,1160294,,105990000.0,,,776000.0,,,-332154000.0,,
63682,1160294,,105990000.0,,,776000.0,,,-332154000.0,,
63683,1160294,,105990000.0,,,776000.0,,,-332154000.0,,
63684,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63685,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63686,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63687,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63688,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63689,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63690,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63691,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63692,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63693,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63694,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63695,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63696,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63697,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63698,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63699,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63700,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63701,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63702,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63703,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63704,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63705,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63706,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63707,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63708,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63709,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63710,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63711,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63712,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63713,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63714,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63715,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63716,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63717,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63718,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63719,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63720,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63721,1160294,,116894000.0,,,-177000.0,,,-392244000.0,,
63722,944739,,75802000.0,,944739.0,-2424000.0,,,2070000.0,,
63723,944739,,75802000.0,,,-2424000.0,,,2070000.0,,
63724,944739,,75802000.0,,,-2424000.0,,,2070000.0,,
63725,944739,,75802000.0,,,-2424000.0,,,2070000.0,,
63726,944739,,564124000.0,,,-6998000.0,,,40425000.0,,
63727,944739,,564124000.0,,,-6998000.0,,,40425000.0,,
63728,944739,,564124000.0,,,-6998000.0,,,40425000.0,,
63729,944739,,564124000.0,,,-6998000.0,,,40425000.0,,
63730,944739,,409592000.0,,,-32547000.0,,,-39386000.0,,
63731,944739,,409592000.0,,,-32547000.0,,,-39386000.0,,
63732,944739,,409592000.0,,,-32547000.0,,,-39386000.0,,
63733,944739,,409592000.0,,,-32547000.0,,,-39386000.0,,
63734,944739,,183647000.0,,,-1264000.0,,,-204610000.0,,
63735,944739,,183647000.0,,,-1264000.0,,,-204610000.0,,
63736,944739,,183647000.0,,,-1264000.0,,,-204610000.0,,
63737,944739,,183647000.0,,,-1264000.0,,,-204610000.0,,
63738,944739,,152051000.0,,,322000.0,,,-243190000.0,,
63739,944739,,152051000.0,,,322000.0,,,-243190000.0,,
63740,944739,,152051000.0,,,322000.0,,,-243190000.0,,
63741,944739,,152051000.0,,,322000.0,,,-243190000.0,,
63742,944739,,102504000.0,,,-666000.0,,,-287814000.0,,
63743,944739,,102504000.0,,,-666000.0,,,-287814000.0,,
63744,944739,,102504000.0,,,-666000.0,,,-287814000.0,,
63745,944739,,102504000.0,,,-666000.0,,,-287814000.0,,
63746,944739,,72702000.0,,,-15000.0,,,-311568000.0,,
63747,944739,,72702000.0,,,-15000.0,,,-311568000.0,,
63748,944739,,72702000.0,,,-15000.0,,,-311568000.0,,
63749,944739,,72702000.0,,,-15000.0,,,-311568000.0,,
63750,944739,,57723000.0,,,-682000.0,,,-322424000.0,,
63751,944739,,57723000.0,,,-682000.0,,,-322424000.0,,
63752,944739,,57723000.0,,,-682000.0,,,-322424000.0,,
63753,944739,,57723000.0,,,-682000.0,,,-322424000.0,,
63754,944739,,34098000.0,,,146000.0,,,-342136000.0,,
63755,944739,,34098000.0,,,146000.0,,,-342136000.0,,
63756,944739,,34098000.0,,,146000.0,,,-342136000.0,,
63757,944739,,34098000.0,,,146000.0,,,-342136000.0,,
63758,944739,,10432000.0,,,437000.0,,,-359182000.0,,
63759,944739,,10432000.0,,,437000.0,,,-359182000.0,,
63760,944739,,10432000.0,,,437000.0,,,-359182000.0,,
63761,944739,,10432000.0,,,437000.0,,,-359182000.0,,
63762,944739,,2343000.0,,,-357000.0,,,-370713000.0,,
63763,944739,,2343000.0,,,-357000.0,,,-370713000.0,,
63764,944739,,2343000.0,,,-357000.0,,,-370713000.0,,
63765,944739,,2343000.0,,,-357000.0,,,-370713000.0,,
63766,944739,,7253000.0,,,855000.0,,,-375322000.0,,
63767,944739,,7253000.0,,,855000.0,,,-375322000.0,,
63768,944739,,7253000.0,,,855000.0,,,-375322000.0,,
63769,944739,,7253000.0,,,855000.0,,,-375322000.0,,
63770,944739,,7456000.0,,,339000.0,,,-398194000.0,,
63771,944739,,7456000.0,,,339000.0,,,-398194000.0,,
63772,944739,,7456000.0,,,339000.0,,,-398194000.0,,
63773,944739,,7456000.0,,,339000.0,,,-398194000.0,,
63774,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63775,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63776,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63777,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63778,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63779,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63780,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63781,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63782,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63783,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63784,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63785,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63786,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63787,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63788,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63789,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63790,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63791,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63792,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63793,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63794,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63795,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63796,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63797,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63798,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63799,944739,,2156000.0,,,371000.0,,,-416416000.0,,
63800,1261482,,3228000.0,,1261482.0,-699000.0,,,-5178000.0,,
63801,1261482,,3228000.0,,,-699000.0,,,-5178000.0,,
63802,1261482,,3131000.0,,,-190000.0,,,-8467000.0,,
63803,1261482,,3131000.0,,,-190000.0,,,-8467000.0,,
63804,1261482,,174749000.0,,,-707000.0,,,-62031000.0,,
63805,1261482,,174749000.0,,,-707000.0,,,-62031000.0,,
63806,1261482,,174749000.0,,,-707000.0,,,-62031000.0,,
63807,1261482,,174749000.0,,,-707000.0,,,-62031000.0,,
63808,1261482,,167220000.0,,,-1493000.0,,,-66985000.0,,
63809,1261482,,167220000.0,,,-1493000.0,,,-66985000.0,,
63810,1261482,,167220000.0,,,-1493000.0,,,-66985000.0,,
63811,1261482,,167220000.0,,,-1493000.0,,,-66985000.0,,
63812,1261482,,150359000.0,,,-2751000.0,,,-80465000.0,,
63813,1261482,,150359000.0,,,-2751000.0,,,-80465000.0,,
63814,1261482,,150359000.0,,,-2751000.0,,,-80465000.0,,
63815,1261482,,150359000.0,,,-2751000.0,,,-80465000.0,,
63816,1261482,,73847000.0,,,712000.0,,,-97233000.0,,
63817,1261482,,73847000.0,,,712000.0,,,-97233000.0,,
63818,1261482,,73847000.0,,,712000.0,,,-97233000.0,,
63819,1261482,,73847000.0,,,712000.0,,,-97233000.0,,
63820,1261482,,59135000.0,,,-1929000.0,,,-119670000.0,,
63821,1261482,,59135000.0,,,-1929000.0,,,-119670000.0,,
63822,1261482,,59135000.0,,,-1929000.0,,,-119670000.0,,
63823,1261482,,59135000.0,,,-1929000.0,,,-119670000.0,,
63824,1261482,,40666000.0,,,525000.0,,,-135914000.0,,
63825,1261482,,40666000.0,,,525000.0,,,-135914000.0,,
63826,1261482,,40666000.0,,,525000.0,,,-135914000.0,,
63827,1261482,,40666000.0,,,525000.0,,,-135914000.0,,
63828,1261482,,18168000.0,,,1753000.0,,,-189269000.0,,
63829,1261482,,18168000.0,,,1753000.0,,,-189269000.0,,
63830,1261482,,18168000.0,,,1753000.0,,,-189269000.0,,
63831,1261482,,18168000.0,,,1753000.0,,,-189269000.0,,
63832,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63833,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63834,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63835,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63836,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63837,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63838,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63839,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63840,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63841,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63842,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63843,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63844,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63845,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63846,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63847,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63848,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63849,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63850,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63851,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63852,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63853,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63854,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63855,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63856,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63857,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63858,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63859,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63860,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63861,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63862,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63863,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63864,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63865,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63866,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63867,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63868,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63869,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63870,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63871,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63872,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63873,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63874,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63875,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63876,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63877,1261482,,5085000.0,,,-340000.0,,,-239144000.0,,
63878,1092302,,,,1092302.0,,,,,,
63879,1092302,,,,,,,,,,
63880,1092302,,,,,,,,,,
63881,1092302,,,,,,,,,,
63882,1092302,,,,,,,,,,
63883,1092302,,,,,,,,,,
63884,1092302,,,,,,,,,,
63885,1092302,,,,,,,,,,
63886,1092302,,,,,,,,,,
63887,1092302,,,,,,,,,,
63888,1092302,,,,,,,,,,
63889,1092302,,,,,,,,,,
63890,1092302,,,,,,,,,,
63891,1092302,,724000.0,,,-143000.0,,,-16864000.0,,
63892,1092302,,724000.0,,,-143000.0,,,-16864000.0,,
63893,1092302,,724000.0,,,-143000.0,,,-16864000.0,,
63894,1092302,,724000.0,,,-143000.0,,,-16864000.0,,
63895,1092302,,2688000.0,,,24000.0,,,-23115000.0,,
63896,1092302,,2688000.0,,,24000.0,,,-23115000.0,,
63897,1092302,,2688000.0,,,24000.0,,,-23115000.0,,
63898,1092302,,2092000.0,,,-162000.0,,,-25535000.0,,
63899,1092302,,2092000.0,,,-162000.0,,,-25535000.0,,
63900,1092302,,2092000.0,,,-162000.0,,,-25535000.0,,
63901,1092302,,2092000.0,,,-162000.0,,,-25535000.0,,
63902,1092302,,2092000.0,,,-162000.0,,,-25535000.0,,
63903,1092302,,520000.0,,,-1121000.0,,,-30379000.0,,
63904,1092302,,520000.0,,,-1121000.0,,,-30379000.0,,
63905,1092302,,520000.0,,,-1121000.0,,,-30379000.0,,
63906,1092302,,18324000.0,,,700000.0,,,-40305000.0,,
63907,1092302,,18324000.0,,,700000.0,,,-40305000.0,,
63908,1092302,,18324000.0,,,700000.0,,,-40305000.0,,
63909,1092302,,18324000.0,,,700000.0,,,-40305000.0,,
63910,1092302,,6637000.0,,,16750.0,,,-49530000.0,,
63911,1092302,,6637000.0,,,16750.0,,,-49530000.0,,
63912,1092302,,6637000.0,,,16750.0,,,-49530000.0,,
63913,1092302,,6637000.0,,,16750.0,,,-49530000.0,,
63914,1092302,,905000.0,,,-94000.0,,,-62252000.0,,
63915,1092302,,905000.0,,,-94000.0,,,-62252000.0,,
63916,1092302,,905000.0,,,-94000.0,,,-62252000.0,,
63917,1092302,,905000.0,,,-94000.0,,,-62252000.0,,
63918,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63919,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63920,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63921,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63922,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63923,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63924,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63925,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63926,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63927,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63928,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63929,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63930,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63931,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63932,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63933,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63934,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63935,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63936,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63937,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63938,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63939,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63940,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63941,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63942,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63943,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63944,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63945,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63946,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63947,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63948,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63949,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63950,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63951,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63952,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63953,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63954,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63955,1092302,,1604580.0,,,-460420.0,,,-75480630.0,,
63956,1490930,,,,1490930.0,,,,,,
63957,1490930,,,,,,,,,,
63958,1490930,,,,,,,,,,
63959,1490930,,,,,,,,,,
63960,1490930,,,,,,,,,,
63961,1490930,,,,,,,,,,
63962,1490930,,,,,,,,,,
63963,1490930,,,,,,,,,,
63964,1490930,,,,,,,,,,
63965,1490930,,,,,,,,,,
63966,1490930,,,,,,,,,,
63967,1490930,,,,,,,,,,
63968,1490930,,,,,,,,,,
63969,1490930,,,,,,,,,,
63970,1490930,,,,,,,,,,
63971,1490930,,,,,,,,,,
63972,1490930,,,,,,,,,,
63973,1490930,,,,,,,,,,
63974,1490930,,,,,,,,,,
63975,1490930,,,,,,,,,,
63976,1490930,,,,,,,,,,
63977,1490930,,,,,,,,,,
63978,1490930,,,,,,,,,,
63979,1490930,,,,,,,,,,
63980,1490930,,,,,,,,,,
63981,1490930,,,,,,,,,,
63982,1490930,,,,,,,,,,
63983,1490930,,,,,,,,,,
63984,1490930,,,,,,,,,,
63985,1490930,,,,,,,,,,
63986,1490930,,,,,,,,,,
63987,1490930,,,,,,,,,,
63988,1490930,,,,,,,,,,
63989,1490930,,,,,,,,,,
63990,1490930,,,,,,,,,,
63991,1490930,,,,,,,,,,
63992,1490930,,,,,,,,,,
63993,1490930,,,,,,,,,,
63994,1490930,,,,,,,,,,
63995,1490930,,,,,,,,,,
63996,1490930,,,,,,,,,,
63997,1490930,,,,,,,,,,
63998,1490930,,,,,,,,,,
63999,1490930,,,,,,,,,,
64000,1490930,,,,,,,,,,
64001,1490930,,,,,,,,,,
64002,1490930,,,,,,,,,,
64003,1490930,,11986000.0,,,,,,-43100000.0,,
64004,1490930,,31862000.0,,,,,,-183802000.0,,
64005,1490930,,31862000.0,,,,,,-183802000.0,,
64006,1490930,,31862000.0,,,,,,-183802000.0,,
64007,1490930,,31862000.0,,,,,,-183802000.0,,
64008,1490930,,31862000.0,,,,,,-183802000.0,,
64009,1490930,,31862000.0,,,,,,-183802000.0,,
64010,1490930,,31862000.0,,,,,,-183802000.0,,
64011,1490930,,31862000.0,,,,,,-183802000.0,,
64012,1490930,,31862000.0,,,,,,-183802000.0,,
64013,1490930,,31862000.0,,,,,,-183802000.0,,
64014,1490930,,31862000.0,,,,,,-183802000.0,,
64015,1490930,,31862000.0,,,,,,-183802000.0,,
64016,1490930,,31862000.0,,,,,,-183802000.0,,
64017,1490930,,31862000.0,,,,,,-183802000.0,,
64018,1490930,,31862000.0,,,,,,-183802000.0,,
64019,1490930,,31862000.0,,,,,,-183802000.0,,
64020,1490930,,31862000.0,,,,,,-183802000.0,,
64021,1490930,,31862000.0,,,,,,-183802000.0,,
64022,1490930,,31862000.0,,,,,,-183802000.0,,
64023,1490930,,31862000.0,,,,,,-183802000.0,,
64024,1490930,,31862000.0,,,,,,-183802000.0,,
64025,1490930,,31862000.0,,,,,,-183802000.0,,
64026,1490930,,31862000.0,,,,,,-183802000.0,,
64027,1490930,,31862000.0,,,,,,-183802000.0,,
64028,1490930,,31862000.0,,,,,,-183802000.0,,
64029,1490930,,31862000.0,,,,,,-183802000.0,,
64030,1490930,,31862000.0,,,,,,-183802000.0,,
64031,1490930,,31862000.0,,,,,,-183802000.0,,
64032,1490930,,31862000.0,,,,,,-183802000.0,,
64033,1490930,,31862000.0,,,,,,-183802000.0,,
64034,34115,,140870000.0,,34115.0,-5266000.0,,,367613000.0,,
64035,34115,,140870000.0,,,-5266000.0,,,367613000.0,,
64036,34115,,140870000.0,,,-5266000.0,,,367613000.0,,
64037,34115,,140870000.0,,,-5266000.0,,,367613000.0,,
64038,34115,,111860000.0,,,467000.0,,,375109000.0,,
64039,34115,,111860000.0,,,467000.0,,,375109000.0,,
64040,34115,,111860000.0,,,467000.0,,,375109000.0,,
64041,34115,,111860000.0,,,467000.0,,,375109000.0,,
64042,34115,,101475000.0,,,14569000.0,,,389039000.0,,
64043,34115,,101475000.0,,,14569000.0,,,389039000.0,,
64044,34115,,101475000.0,,,14569000.0,,,389039000.0,,
64045,34115,,101475000.0,,,14569000.0,,,389039000.0,,
64046,34115,,195482000.0,,,-6784000.0,,,458759000.0,,
64047,34115,,195482000.0,,,-6784000.0,,,458759000.0,,
64048,34115,,195482000.0,,,-6784000.0,,,458759000.0,,
64049,34115,,195482000.0,,,-6784000.0,,,458759000.0,,
64050,34115,,224630000.0,,,-1192000.0,,,558003000.0,,
64051,34115,,224630000.0,,,-1192000.0,,,558003000.0,,
64052,34115,,224630000.0,,,-1192000.0,,,558003000.0,,
64053,34115,,224630000.0,,,-1192000.0,,,558003000.0,,
64054,34115,,325619000.0,,,-15959000.0,,,672220000.0,,
64055,34115,,325619000.0,,,-15959000.0,,,672220000.0,,
64056,34115,,325619000.0,,,-15959000.0,,,672220000.0,,
64057,34115,,325619000.0,,,-15959000.0,,,672220000.0,,
64058,34115,,431122000.0,,,-4995000.0,,,781677000.0,,
64059,34115,,431122000.0,,,-4995000.0,,,781677000.0,,
64060,34115,,431122000.0,,,-4995000.0,,,781677000.0,,
64061,34115,,431122000.0,,,-4995000.0,,,781677000.0,,
64062,34115,,431122000.0,,,-4995000.0,,,781677000.0,,
64063,34115,,340877000.0,,,-5105000.0,,,733567000.0,,
64064,34115,,340877000.0,,,-5105000.0,,,733567000.0,,
64065,34115,,340877000.0,,,-5105000.0,,,733567000.0,,
64066,34115,,340877000.0,,,-5105000.0,,,733567000.0,,
64067,34115,,85974000.0,,,5906000.0,,,641000.0,,
64068,34115,,85974000.0,,,5906000.0,,,641000.0,,
64069,34115,,85974000.0,,,5906000.0,,,641000.0,,
64070,34115,,85974000.0,,,5906000.0,,,641000.0,,
64071,34115,,204574000.0,,,6482000.0,,,-642951000.0,,
64072,34115,,204574000.0,,,6482000.0,,,-642951000.0,,
64073,34115,,204574000.0,,,6482000.0,,,-642951000.0,,
64074,34115,,198708000.0,,,-4081000.0,,,-653353000.0,,
64075,34115,,198708000.0,,,-4081000.0,,,-653353000.0,,
64076,34115,,198708000.0,,,-4081000.0,,,-653353000.0,,
64077,34115,,198708000.0,,,-4081000.0,,,-653353000.0,,
64078,34115,,198708000.0,,,-4081000.0,,,-653353000.0,,
64079,34115,,255902000.0,,,-25374000.0,,,-649030000.0,,
64080,34115,,255902000.0,,,-25374000.0,,,-649030000.0,,
64081,34115,,255902000.0,,,-25374000.0,,,-649030000.0,,
64082,34115,,170024000.0,,,-8394000.0,,,-637398000.0,,
64083,34115,,170024000.0,,,-8394000.0,,,-637398000.0,,
64084,34115,,170024000.0,,,-8394000.0,,,-637398000.0,,
64085,34115,,170024000.0,,,-8394000.0,,,-637398000.0,,
64086,34115,,166956000.0,,,-13418000.0,,,-636116000.0,,
64087,34115,,166956000.0,,,-13418000.0,,,-636116000.0,,
64088,34115,,166956000.0,,,-13418000.0,,,-636116000.0,,
64089,34115,,166956000.0,,,-13418000.0,,,-636116000.0,,
64090,34115,,166956000.0,,,-13418000.0,,,-636116000.0,,
64091,34115,,58343000.0,,,-21079000.0,,,-701423000.0,,
64092,34115,,58343000.0,,,-21079000.0,,,-701423000.0,,
64093,34115,,58343000.0,,,-21079000.0,,,-701423000.0,,
64094,34115,,29415000.0,,,23124000.0,,,-913401000.0,,
64095,34115,,29415000.0,,,23124000.0,,,-913401000.0,,
64096,34115,,29415000.0,,,23124000.0,,,-913401000.0,,
64097,34115,,29415000.0,,,23124000.0,,,-913401000.0,,
64098,34115,,18871000.0,,,-9574000.0,,,-1149836000.0,,
64099,34115,,18871000.0,,,-9574000.0,,,-1149836000.0,,
64100,34115,,18871000.0,,,-9574000.0,,,-1149836000.0,,
64101,34115,,18871000.0,,,-9574000.0,,,-1149836000.0,,
64102,34115,,18871000.0,,,-9574000.0,,,-1149836000.0,,
64103,34115,,55792000.0,,,19457000.0,,,-1095937000.0,,
64104,34115,,55792000.0,,,19457000.0,,,-1095937000.0,,
64105,34115,,55792000.0,,,19457000.0,,,-1095937000.0,,
