,Instrument,Market Capitalisation,Instrument Is Active Flag,Company Common Name,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Total Current Assets,Net Debt Incl. Pref.Stock & Min.Interest,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Tangible Book Value - Insurance,Pricing Volatility
368,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
369,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
370,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
371,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
372,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
373,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
374,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
375,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
376,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
377,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
378,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
379,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
380,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
381,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
382,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
383,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
384,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
385,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
386,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
387,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
388,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
389,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
390,804154,,,,,3078000.0,23204000.0,-7247000.0,,-23381000.0,
391,885551,,0.0,Valence Technology Inc,,3775000.0,8098000.0,-26424000.0,1.0,7955000.0,
392,885551,,,,,29663000.0,-9862000.0,-69146000.0,,27845000.0,
393,885551,,,,,29663000.0,-9862000.0,-69146000.0,,27845000.0,
394,885551,,,,,29663000.0,-9862000.0,-69146000.0,,27845000.0,
395,885551,,,,,29663000.0,-9862000.0,-69146000.0,,27845000.0,
396,885551,,,,,18467000.0,15162000.0,-43501000.0,,22524000.0,
397,885551,,,,,18467000.0,15162000.0,-43501000.0,,22524000.0,
398,885551,,,,,18467000.0,15162000.0,-43501000.0,,22524000.0,
399,885551,,,,,18467000.0,15162000.0,-43501000.0,,22524000.0,
400,885551,,,,,5126000.0,36252000.0,-69620000.0,,-27102000.0,
401,885551,,,,,5126000.0,36252000.0,-69620000.0,,-27102000.0,
402,885551,,,,,5126000.0,36252000.0,-69620000.0,,-27102000.0,
403,885551,,,,,5126000.0,36252000.0,-69620000.0,,-27102000.0,
404,885551,,,,,12086000.0,34774000.0,-37901000.0,,-27307000.0,
405,885551,,,,,12086000.0,34774000.0,-37901000.0,,-27307000.0,
406,885551,,,,,12086000.0,34774000.0,-37901000.0,,-27307000.0,
407,885551,,,,,12086000.0,34774000.0,-37901000.0,,-27307000.0,
408,885551,,,,,8324000.0,54019000.0,-54957000.0,,-57308000.0,
409,885551,,,,,8324000.0,54019000.0,-54957000.0,,-57308000.0,
410,885551,,,,,8324000.0,54019000.0,-54957000.0,,-57308000.0,
411,885551,,,,,8324000.0,54019000.0,-54957000.0,,-57308000.0,
412,885551,,,,,7448000.0,40738000.0,-31430000.0,,-55042000.0,
413,885551,,,,,7448000.0,40738000.0,-31430000.0,,-55042000.0,
414,885551,,,,,7448000.0,40738000.0,-31430000.0,,-55042000.0,
415,885551,,,,,7448000.0,40738000.0,-31430000.0,,-55042000.0,
416,885551,,,,,8292000.0,65110000.0,-32724000.0,,-76500000.0,
417,885551,,,,,8292000.0,65110000.0,-32724000.0,,-76500000.0,
418,885551,,,,,8292000.0,65110000.0,-32724000.0,,-76500000.0,
419,885551,,,,,8292000.0,65110000.0,-32724000.0,,-76500000.0,
420,885551,,,,,15025000.0,59832000.0,-22251000.0,,-68096000.0,
421,885551,,,,,15025000.0,59832000.0,-22251000.0,,-68096000.0,
422,885551,,,,,15025000.0,59832000.0,-22251000.0,,-68096000.0,
423,885551,,,,,15025000.0,59832000.0,-22251000.0,,-68096000.0,
424,885551,,,,,22011000.0,59601000.0,-19440000.0,,-67374000.0,
425,885551,,,,,22011000.0,59601000.0,-19440000.0,,-67374000.0,
426,885551,,,,,22011000.0,59601000.0,-19440000.0,,-67374000.0,
427,885551,,,,,22011000.0,59601000.0,-19440000.0,,-67374000.0,
428,885551,,,,,23345000.0,58812000.0,-21226000.0,,-67185000.0,
429,885551,,,,,23345000.0,58812000.0,-21226000.0,,-67185000.0,
430,885551,,,,,23345000.0,58812000.0,-21226000.0,,-67185000.0,
431,885551,,,,,23345000.0,58812000.0,-21226000.0,,-67185000.0,
432,885551,,,,,13158000.0,60139000.0,-23016000.0,,-79115000.0,
433,885551,,,,,13158000.0,60139000.0,-23016000.0,,-79115000.0,
434,885551,,,,,13158000.0,60139000.0,-23016000.0,,-79115000.0,
435,885551,,,,,13158000.0,60139000.0,-23016000.0,,-79115000.0,
436,885551,,,,,31682000.0,51270000.0,-12685000.0,,-63834000.0,
437,885551,,,,,31682000.0,51270000.0,-12685000.0,,-63834000.0,
438,885551,,,,,31682000.0,51270000.0,-12685000.0,,-63834000.0,
439,885551,,,,,31682000.0,51270000.0,-12685000.0,,-63834000.0,
440,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
441,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
442,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
443,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
444,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
445,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
446,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
447,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
448,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
449,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
450,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
451,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
452,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
453,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
454,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
455,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
456,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
457,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
458,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
459,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
460,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
461,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
462,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
463,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
464,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
465,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
466,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
467,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
468,885551,,,,,27209000.0,45076000.0,-12733000.0,,-59716000.0,
469,915354,,0.0,O'Sullivan Industries Holdings Inc,,126952000.0,22260000.0,21153000.0,1.0,143714000.0,
470,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
471,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
472,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
473,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
474,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
475,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
476,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
477,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
478,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
479,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
480,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
481,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
482,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
483,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
484,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
485,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
486,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
487,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
488,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
489,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
490,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
491,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
492,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
493,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
494,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
495,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
496,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
497,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
498,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
499,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
500,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
501,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
502,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
503,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
504,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
505,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
506,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
507,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
508,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
509,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
510,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
511,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
512,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
513,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
514,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
515,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
516,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
517,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
518,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
519,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
520,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
521,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
522,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
523,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
524,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
525,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
526,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
527,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
528,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
529,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
530,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
531,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
532,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
533,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
534,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
535,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
536,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
537,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
538,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
539,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
540,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
541,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
542,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
543,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
544,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
545,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
546,915354,,,,,126952000.0,22260000.0,21153000.0,,143714000.0,
547,1376118,,,American Home Mortgage Investment Trust 2006-3,,,,,,,
548,314606,,0.0,Geokinetics Inc,,10581000.0,44978000.0,-9969000.0,1.0,-18553000.0,
549,314606,,,,,6361000.0,49887000.0,-30420000.0,,-39889000.0,
550,314606,,,,,6361000.0,49887000.0,-30420000.0,,-39889000.0,
551,314606,,,,,6361000.0,49887000.0,-30420000.0,,-39889000.0,
552,314606,,,,,6361000.0,49887000.0,-30420000.0,,-39889000.0,
553,314606,,,,,5229000.0,58061000.0,-18569000.0,,-54981000.0,
554,314606,,,,,5229000.0,58061000.0,-18569000.0,,-54981000.0,
555,314606,,,,,5229000.0,58061000.0,-18569000.0,,-54981000.0,
556,314606,,,,,5229000.0,58061000.0,-18569000.0,,-54981000.0,
557,314606,,,,,4733000.0,62556000.0,-39936000.0,,-72756000.0,
558,314606,,,,,4733000.0,62556000.0,-39936000.0,,-72756000.0,
559,314606,,,,,4733000.0,62556000.0,-39936000.0,,-72756000.0,
560,314606,,,,,4733000.0,62556000.0,-39936000.0,,-72756000.0,
561,314606,,,,,4514000.0,61612000.0,-13934000.0,,-86689000.0,
562,314606,,,,,4514000.0,61612000.0,-13934000.0,,-86689000.0,
563,314606,,,,,4514000.0,61612000.0,-13934000.0,,-86689000.0,
564,314606,,,,,4514000.0,61612000.0,-13934000.0,,-86689000.0,
565,314606,,,,,11901000.0,-2660000.0,81862000.0,,-1922000.0,
566,314606,,,,,11901000.0,-2660000.0,81862000.0,,-1922000.0,
567,314606,,,,,11901000.0,-2660000.0,81862000.0,,-1922000.0,
568,314606,,,,,11901000.0,-2660000.0,81862000.0,,-1922000.0,
569,314606,,,,,9285000.0,1551000.0,-441000.0,,-2378000.0,
570,314606,,,,,9285000.0,1551000.0,-441000.0,,-2378000.0,
571,314606,,,,,9285000.0,1551000.0,-441000.0,,-2378000.0,
572,314606,,,,,9285000.0,1551000.0,-441000.0,,-2378000.0,
573,314606,,,,,35711000.0,6374000.0,-1922000.0,,20614000.0,
574,314606,,,,,35711000.0,6374000.0,-1922000.0,,20614000.0,
575,314606,,,,,35711000.0,6374000.0,-1922000.0,,20614000.0,
576,314606,,,,,97911000.0,152842000.0,-4176000.0,,-51341000.0,
577,314606,,,,,97911000.0,152842000.0,-4176000.0,,-51341000.0,
578,314606,,,,,97911000.0,152842000.0,-4176000.0,,-51341000.0,
579,314606,,,,,97911000.0,152842000.0,-4176000.0,,-51341000.0,
580,314606,,,,,97096000.0,125713000.0,-15936000.0,,52800000.0,
581,314606,,,,,97096000.0,125713000.0,-15936000.0,,52800000.0,
582,314606,,,,,97096000.0,125713000.0,-15936000.0,,52800000.0,
583,314606,,,,,97096000.0,125713000.0,-15936000.0,,52800000.0,
584,314606,,,,,150801000.0,172467000.0,986000.0,,53665000.0,
585,314606,,,,,150801000.0,172467000.0,986000.0,,53665000.0,
586,314606,,,,,150801000.0,172467000.0,986000.0,,53665000.0,
587,314606,,,,,150801000.0,172467000.0,986000.0,,53665000.0,
588,314606,,,,,300809000.0,453761000.0,-12335000.0,,64279000.0,
589,314606,,,,,300809000.0,453761000.0,-12335000.0,,64279000.0,
590,314606,,,,,300809000.0,453761000.0,-12335000.0,,64279000.0,
591,314606,,,,,300809000.0,453761000.0,-12335000.0,,64279000.0,
592,314606,,,,,252685000.0,398319000.0,-138684000.0,,-162724000.0,
593,314606,,,,,252685000.0,398319000.0,-138684000.0,,-162724000.0,
594,314606,,,,,252685000.0,398319000.0,-138684000.0,,-162724000.0,
595,314606,,,,,252685000.0,398319000.0,-138684000.0,,-162724000.0,
596,314606,,,,,238400000.0,446602000.0,-222053000.0,,-244331000.0,
597,314606,,,,,238400000.0,446602000.0,-222053000.0,,-244331000.0,
598,314606,,,,,238400000.0,446602000.0,-222053000.0,,-244331000.0,
599,314606,,,,,238400000.0,446602000.0,-222053000.0,,-244331000.0,
600,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
601,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
602,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
603,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
604,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
605,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
606,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
607,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
608,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
609,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
610,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
611,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
612,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
613,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
614,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
615,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
616,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
617,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
618,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
619,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
620,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
621,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
622,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
623,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
624,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
625,314606,,,,,209729000.0,478398000.0,-82961000.0,,-316402000.0,
626,1448064,,0.0,Roomstore Inc,,,,,1.0,,
627,1448064,,,,,,,,,,
628,1448064,,,,,,,,,,
629,1448064,,,,,,,,,,
630,1448064,,,,,,,,,,
631,1448064,,,,,,,,,,
632,1448064,,,,,,,,,,
633,1448064,,,,,,,,,,
634,1448064,,,,,,,,,,
635,1448064,,,,,,,,,,
636,1448064,,,,,,,,,,
637,1448064,,,,,,,,,,
638,1448064,,,,,,,,,,
639,1448064,,,,,,,,,,
640,1448064,,,,,,,,,,
641,1448064,,,,,,,,,,
642,1448064,,,,,,,,,,
643,1448064,,,,,,,,,,
644,1448064,,,,,,,,,,
645,1448064,,,,,,,,,,
646,1448064,,,,,,,,,,
647,1448064,,,,,,,,,,
648,1448064,,,,,,,,,,
649,1448064,,,,,,,,,,
650,1448064,,,,,,,,,,
651,1448064,,,,,,,,,,
652,1448064,,,,,,,,,,
653,1448064,,,,,,,,,,
654,1448064,,,,,,,703000.0,,,
655,1448064,,,,,,,703000.0,,,
656,1448064,,,,,,,703000.0,,,
657,1448064,,,,,,,703000.0,,,
658,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
659,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
660,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
661,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
662,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
663,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
664,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
665,1448064,,,,,65496000.0,2961000.0,759000.0,,45706000.0,
666,1448064,,,,,59301000.0,12149000.0,-14010000.0,,37477000.0,
667,1448064,,,,,57520000.0,14161000.0,-7637000.0,,29631000.0,
668,1448064,,,,,57520000.0,14161000.0,-7637000.0,,29631000.0,
669,1448064,,,,,57520000.0,14161000.0,-7637000.0,,29631000.0,
670,1448064,,,,,57520000.0,14161000.0,-7637000.0,,29631000.0,
671,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
672,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
673,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
674,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
675,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
676,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
677,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
678,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
679,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
680,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
681,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
682,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
683,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
684,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
685,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
686,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
687,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
688,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
689,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
690,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
691,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
692,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
693,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
694,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
695,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
696,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
697,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
698,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
699,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
700,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
701,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
702,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
703,1448064,,,,,56197000.0,17860000.0,-12380000.0,,17172000.0,
704,1439600,,,Local Insight Regatta Holdings Inc,,,,,,,
705,1439600,,,,,,,,,,
706,1439600,,,,,,,,,,
707,1439600,,,,,,,,,,
708,1439600,,,,,,,,,,
709,1439600,,,,,,,,,,
710,1439600,,,,,,,,,,
711,1439600,,,,,,,,,,
712,1439600,,,,,,,,,,
713,1439600,,,,,,,,,,
714,1439600,,,,,,,,,,
715,1439600,,,,,,,,,,
716,1439600,,,,,,,,,,
717,1439600,,,,,,,,,,
718,1439600,,,,,,,,,,
719,1439600,,,,,,,,,,
720,1439600,,,,,,,,,,
721,1439600,,,,,,,,,,
722,1439600,,,,,,,,,,
723,1439600,,,,,,,,,,
724,1439600,,,,,,,,,,
725,1439600,,,,,,,,,,
726,1439600,,,,,,,,,,
727,1439600,,,,,,,6214000.0,,,
728,1439600,,,,,,,6214000.0,,,
729,1439600,,,,,,,6214000.0,,,
730,1439600,,,,,,,6214000.0,,,
731,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
732,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
733,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
734,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
735,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
736,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
737,1439600,,,,,71541000.0,-1000.0,-6939000.0,,59951000.0,
738,1439600,,,,,50796000.0,283242000.0,-11788000.0,,-367965000.0,
739,1439600,,,,,50796000.0,283242000.0,-11788000.0,,-367965000.0,
740,1439600,,,,,126626000.0,519724000.0,-75770000.0,,-541350000.0,
741,1439600,,,,,126626000.0,519724000.0,-75770000.0,,-541350000.0,
742,1439600,,,,,126626000.0,519724000.0,-75770000.0,,-541350000.0,
743,1439600,,,,,126626000.0,519724000.0,-75770000.0,,-541350000.0,
744,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
745,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
746,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
747,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
748,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
749,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
750,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
751,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
752,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
753,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
754,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
755,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
756,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
757,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
758,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
759,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
760,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
761,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
762,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
763,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
764,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
765,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
766,1439600,,,,,114342000.0,509925000.0,-17500000.0,,-510893000.0,
