,RIC,error
G4705A100,,No best match available
502413107,LLL^G19,
74270U309,PRZ.V,
144433109,,No best match available
46062X204,IDXG.O,
94106B101,WCN.TO,
00246W103,AXTI.O,
05343P109,AWX,
640094207,,No best match available
95766J102,HIX,
86606J105,,No best match available
849205109,SLCH.PK,
172950107,CZBC.PK,
18299Z930,,No best match available
132152109,CATC.O,
74735D108,QMX.V,
404609109,HCKT.O,
557903101,MPC.TO,
45821T108,,No best match available
90385D107,ULTI.O^E19,
567908108,HZO,
75061P102,,No best match available
420476103,HWBK.O,
460615107,IPLY.PK,
208305102,CNRD.PK,
04002A107,ARPC.PK,
81372Q102,,No best match available
651627309,,No best match available
302528203,FNHM.PK,
375916103,GIL.TO,
63935R108,,No best match available
807864103,SCOO.PK,
69811Q106,PANC.PK,
17316V104,CZBT.PK,
418365102,,No best match available
594972408,MSTR.O,
79380Q205,SKAS.PK,
905400107,UNB.O,
866615107,,No best match available
29089V203,,No best match available
226552107,CXDO.PK,
210509105,CBKM.PK,
075571208,BEBE.PK,
876838103,TYCB.PK,
268948106,EGBN.O,
37934A100,,No best match available
190897108,COBZ.O^J18,
687380105,ORRF.O,
Y6476W104,,No best match available
05348F205,,No best match available
36230F102,,No best match available
192446102,CTSH.O,
G2157A115,,No best match available
710311101,PBCO.PK,
74967X103,RH,
G02602103,,No best match available
00437U106,,No best match available
31866P102,FNLC.O,
373737105,GGB,
612042200,MTZh.V,
09602P107,BRBI.PK,
153435102,,No best match available
37246C406,,No best match available
892231101,TSQ,
937303105,,No best match available
25538A204,DNI,
46117A100,,No best match available
76152D107,,No best match available
46131H107,VVR,
394361208,,No best match available
231082801,CMLS.O,
495582108,,No best match available
502079106,,No best match available
561911108,,No best match available
762397206,,No best match available
604567107,,No best match available
834728107,,No best match available
279657100,,No best match available
22160N109,CSGP.O,
06424J103,BOCH.O,
883910101,,No best match available
73753A103,,No best match available
15101Q108,CLS.TO,
16961T208,XCX.V,
760759100,RSG,
616971107,,No best match available
00339B107,,No best match available
649840006,,No best match available
25260V103,DFR.V,
378946107,,No best match available
71103B102,PFBX.PK,
319835104,FCCO.O,
M40990109,,No best match available
055367106,,No best match available
499005106,,No best match available
024377103,,No best match available
147910103,,No best match available
830808200,,No best match available
909839102,UCFC.O,
M8215W109,,No best match available
006228209,,No best match available
037675105,,No best match available
431643105,HBIA.PK,
221492101,,No best match available
30779N105,FMAO.O,
359896107,FULB.OB^G06,
40444R100,HPQ.V,
802809103,,No best match available
317946101,,No best match available
901167106,,No best match available
00508B102,,No best match available
14149F109,,No best match available
24847N106,DMKBA.PK,
45129P105,,No best match available
682421201,,No best match available
638789107,,No best match available
760281204,RBCAA.O,
26746E103,,No best match available
896265105,,No best match available
15643U104,LEU,
11272P102,,No best match available
27874N303,ELON.O^I18,
286045109,,No best match available
00106W102,,No best match available
820017101,SMED.O,
878950104,TCS.TO,
144460102,,No best match available
22544F103,DHY,
293792107,EPD,
437858103,,No best match available
74342Q302,PLI.TO,
37934J200,,No best match available
481158202,,No best match available
563771203,MTEX.O,
05153V105,ARAO.PK,
795226109,SAL.O,
910303304,,No best match available
21254R208,,No best match available
69373H106,,No best match available
44914V104,HDII.PK,
453229106,INOH.PK,
68371P102,,No best match available
237934104,,No best match available
278856109,,No best match available
85528N103,,No best match available
361462104,,No best match available
709668107,,No best match available
918183104,UWHR.PK,
868165101,,No best match available
149016107,,No best match available
25388B104,,No best match available
67421G104,,No best match available
59021H103,,No best match available
808760102,SCIL.PK,
861837102,SGRZ.PK,
212485106,CVG^J18,
37183V102,GDC.TO,
880775101,,No best match available
46088S106,,No best match available
181457102,,No best match available
90933P107,UAMA.PK,
22822V101,CCI,
G3921A175,,No best match available
901314203,,No best match available
53261U403,,No best match available
709754105,,No best match available
003685104,,No best match available
293848107,,No best match available
02336N209,,No best match available
045235108,,No best match available
01199E934,,No best match available
703186205,,No best match available
704160100,,No best match available
23804Q102,DLGI.PK,
59017R107,,No best match available
39233Q109,,No best match available
02520N106,,No best match available
302578109,FNCB.O,
141794107,,No best match available
90944L103,,No best match available
463228205,IRNS.PK,
52168T204,,No best match available
92833P104,,No best match available
056362106,BP.V,
29038L207,EVAI.PK,
15130G600,CETX.O,
33938W206,FLXT.PK,
86880Y109,SGY.TO,
36866G101,GMNI.PK,
88674J108,TIGE.PK,
913513107,,No best match available
20038W103,CMFV.PK,
46600W106,,No best match available
371938101,,No best match available
78446R108,SMCE.PK,
87242T101,,No best match available
762831204,RIBT.O,
345203202,,No best match available
12615N101,,No best match available
521863308,,No best match available
278642103,EBAY.O,
732872106,,No best match available
92599Y000,,No best match available
01699W004,,No best match available
38141G104,GS,
29076N206,EMAN.K,
31163N107,FNSW.OB^C07,
459976106,IFR.V,
37250W108,,No best match available
247109002,,No best match available
276650108,ELCI.PK,
69366Q600,PTSH.PK,
92026G101,VRO.V^A19,
90499U938,,No best match available
554571109,MFNC.O,
G5259K105,,No best match available
222814204,,No best match available
871013108,SCMWY.PK,
984102202,,No best match available
988432100,YUII.PK,
83607V104,,No best match available
015857105,AQN.TO,
552643306,,No best match available
590419206,MERR.PK,
81756X103,SERC.OB^G09,
45248V108,,No best match available
373145101,,No best match available
74727M306,,No best match available
12525D102,,No best match available
58507H207,MDTR.PK,
29407P102,,No best match available
09068L103,BSYI.PK,
23127Q102,CRGS.PK,
88343A108,,No best match available
45771Q104,IXSh.V^J13,
88335R101,TGLO.PK,
35954A109,,No best match available
31399X002,,No best match available
94770V102,,No best match available
007391105,,No best match available
74736R106,QSEP.PK,
34899A936,,No best match available
02301T108,AGC.V,
38119W206,GSPT.PK,
33582N106,FNFI.PK,
68338A107,,No best match available
073334104,,No best match available
16550A107,CHW.TO,
27826S103,EVF,
584458202,,No best match available
90262T308,,No best match available
60721C006,,No best match available
25534V103,,No best match available
964109102,WMTM.PK,
448058107,,No best match available
678858002,,No best match available
00389Y205,,No best match available
26817E107,DNX.V^C19,
02874P103,AOBC.O,
31431B109,FNHC.O,
452737109,IEI.V,
882838105,,No best match available
64121N109,NTIP.K,
743606105,PB,
90520V103,UBNC.PK,
31809M109,,No best match available
928031103,VABK.PK,
01903Q108,,No best match available
84856X106,SPIN.PK,
726503105,PAA,
V3267N107,,No best match available
46699D001,,No best match available
298433954,,No best match available
20539A105,CSVI.PK,
700215304,PCYG.O,
917313108,USIO.O,
95790J102,TLI,
G73537410,,No best match available
169476207,,No best match available
90699X005,,No best match available
03065P100,ATMO.PK,
37249T109,,No best match available
090943200,,No best match available
00371F305,,No best match available
106786106,,No best match available
88633P302,,No best match available
36485M109,,No best match available
020814208,,No best match available
69333Y108,,No best match available
83125X103,SNBR.O,
207142308,,No best match available
153770102,,No best match available
86806M205,,No best match available
419018106,,No best match available
29199X008,,No best match available
46058Y109,,No best match available
91703R109,UVN.V,
918779109,,No best match available
17999B938,,No best match available
88606N102,,No best match available
428358105,,No best match available
095229100,BCOR.O,
206708109,,No best match available
524670106,,No best match available
591650106,,No best match available
04314Q105,ALIF.PK,
23258P105,CTEK.K,
09248N102,,No best match available
34552N100,,No best match available
204046106,CSHB.PK,
984117101,XNNHQ.PK,
49689D205,,No best match available
81369Y100,,No best match available
001630102,ALRT.PK,
97111W101,,No best match available
043509108,ASCBQ.PK,
63699H932,,No best match available
928622208,VMYh.V,
67081P105,OKFC.OB^E10,
42831T103,HYBT.PK,
15346Q400,CFBK.O,
532879103,,No best match available
682479100,,No best match available
394357107,GCBC.O,
46184H301,IVFh.V,
31942S104,FCAP.O,
33610T109,,No best match available
381013101,GDEN.O,
830703203,SKVI.PK,
91729G509,,No best match available
48669G105,KZIA.O,
293712105,EFSC.O,
68750U102,,No best match available
846425833,SBSAA.PK,
86606A104,SEVT.PK,
85917A100,STL,
427825500,HT,
05299D936,,No best match available
21870X100,,No best match available
75971G101,,No best match available
67066G104,NVDA.O,
29599B937,,No best match available
317887008,,No best match available
55394Y947,,No best match available
27829D103,,No best match available
27826D106,,No best match available
27826E104,MMV^A19,
27826F101,CEV,
27826G109,EVO^A19,
27826T101,EVP^A19,
27826V106,EVJ^B19,
27826W104,EVY,
05156V102,AUP.TO,
27826U108,EVN,
30266R106,,No best match available
426928305,,No best match available
605015106,MSBC.PK,
024061103,AXL,
