,RIC,error
233237106,DNBF.O,
25599Y935,,No best match available
83304A106,SNAP.K,
26251W100,DQWS.PK,
13080W105,CFPI.PK,
55347W105,,No best match available
36555P107,GDI,
983895301,,No best match available
87236N102,,No best match available
40703P100,,No best match available
225756105,,No best match available
25160F109,,No best match available
606850105,,No best match available
92210P107,,No best match available
92210N102,,No best match available
524908100,,No best match available
92211H104,,No best match available
92207Y103,,No best match available
640268108,NKTR.O,
480838101,,No best match available
552112104,LYBC.PK,
P6065Y107,,No best match available
74347M108,PUMP.K,
46145F105,ITG^C19,
26923G400,,No best match available
86688Q100,,No best match available
69366A100,,No best match available
835592106,,No best match available
902951102,,No best match available
31799Z003,,No best match available
46048V108,,No best match available
Y2573F102,,No best match available
255104101,DVCR.PK,
05591D105,,No best match available
14075T107,,No best match available
745548107,,No best match available
09661J109,,No best match available
05591C107,,No best match available
883435307,,No best match available
G7342H107,,No best match available
05583V105,,No best match available
00791E102,ADZN.V,
249827502,,No best match available
743465106,PPIRx.L,
97717X222,,No best match available
75941H106,REKO.V,
05965X109,BSAC.K,
09643P207,,No best match available
871655106,SYPR.O,
03076K108,ABCB.O,
78590A109,SACH.K,
359059102,,No best match available
42804T106,CUBA.O,
450909106,,No best match available
582411104,,No best match available
61744R103,,No best match available
03211P301,,No best match available
87968A104,TELL.O,
156867103,CEG.CD,
590049102,,No best match available
62936P103,,No best match available
666135108,,No best match available
707569109,PENN.O,
829073105,SSD,
97563A102,,No best match available
449538107,IFMK.O,
896928108,,No best match available
09623J106,BFRE.PK,
193294105,,No best match available
759419104,REKR.O,
503459604,LJPC.O,
705323103,,No best match available
53115L104,LBRT.K,
37954Y681,,No best match available
56167N753,,No best match available
33740F805,,No best match available
297178105,ESS,
45409B412,,No best match available
431284108,HIW,
98583T303,,No best match available
209341106,,No best match available
60463E103,MGEN.O,
45245E109,IMAX.K,
20416Q108,,No best match available
40050B209,,No best match available
381431105,GRMC.PK,
531172104,LPT,
46090A200,,No best match available
46090A309,,No best match available
46090A408,,No best match available
46090A507,,No best match available
125491100,CIX.TO,
199901109,,No best match available
32054K103,FR,
86816U106,SGI.V,
09258P104,BGIO.K,
93627C101,HCC,
306137100,,No best match available
00949P108,,No best match available
G6455X107,,No best match available
66538H658,,No best match available
66538H641,,No best match available
40424G108,HMNF.O,
85853F105,SJ.TO,
02133L109,AMR.O,
138909304,CDA.V,
92189F171,,No best match available
46620W102,JILL.K,
29081P303,AKOb,
G36738105,,No best match available
197227101,,No best match available
026652107,,No best match available
45257F101,IPA.V,
29872C107,,No best match available
927649103,,No best match available
059460303,BBD,
46435G318,,No best match available
872391107,,No best match available
393657101,GBX,
09073J101,,No best match available
708167101,,No best match available
37954Y673,,No best match available
8342EP107,XPL,
577128101,MATW.O,
03748R754,AIV,
31430F101,,No best match available
48241A105,KB,
61744U106,,No best match available
625207105,MULE.K^E18,
36162J106,GEO,
29244T101,EOCCY.PK,
437306103,,No best match available
74955F106,,No best match available
83418M103,SOI,
57682V106,,No best match available
M8737E108,,No best match available
600551204,MLR,
135086106,GOOS.TO,
L0223L101,,No best match available
88256L109,TMRC.PK,
297133100,ESX.V,
00738A106,ADTN.O,
465562106,ITUB.K,
633643804,NBGGY.PK^C18,
001963107,,No best match available
30151E806,,No best match available
891918120,TRAC.PK,
891707101,,No best match available
553409103,,No best match available
023436108,AMED.O,
29268T300,EFOI.O,
48238M203,KATX.PK,
169467107,,No best match available
48661U102,,No best match available
98585N106,YEXT.K,
86280R308,,No best match available
554489104,CLI,
59161R101,,No best match available
801006206,,No best match available
41653L107,,No best match available
658418108,,No best match available
70336F203,PNBK.O,
943526608,,No best match available
41653L206,,No best match available
237266101,DAR,
02156B103,AYX,
46435G326,,No best match available
82968B103,SIRI.O,
428304109,HEXO.TO,
969136100,WVVI.O,
759509102,RS,
21639P307,,No best match available
04033A100,,No best match available
88018T101,TDF,
598510105,,No best match available
12328X107,,No best match available
4576J0104,,No best match available
008190100,,No best match available
888733102,TIXC.PK,
313054108,,No best match available
577223100,,No best match available
872386107,TESS.O,
42721M101,,No best match available
591676101,,No best match available
743663403,,No best match available
381430602,,No best match available
09999V931,,No best match available
679295105,OKTA.O,
863418109,,No best match available
25746Q108,DOMR.PK,
25460E307,,No best match available
262151202,,No best match available
443304100,HNP,
77584B107,QYOU.V,
90399S934,,No best match available
231910100,,No best match available
003261104,,No best match available
042765719,,No best match available
003261500,,No best match available
003261203,,No best match available
25058M109,,No best match available
36239Q109,GGT,
63007M102,NNBP.PK,
G20045202,,No best match available
84917P100,,No best match available
594850109,,No best match available
25058L101,,No best match available
25058N107,,No best match available
89323B306,TENG.PK^G19,
25058Y103,,No best match available
25059L100,,No best match available
25059M108,,No best match available
31573A109,FBR^A19,
505861401,,No best match available
25058Q100,,No best match available
67092P110,,No best match available
744383100,,No best match available
756109104,O,
44054J101,,No best match available
888846102,TOCA.O,
893870204,TGS,
59515B109,,No best match available
M85548101,,No best match available
46138E313,,No best match available
132061862,,No best match available
46138G300,,No best match available
146875604,CARV.O,
499049104,KNX,
950813105,,No best match available
17299X002,,No best match available
045327103,AZPN.O,
500631106,KEP,
01852M108,,No best match available
22284P105,CVTI.O,
46641Q852,,No best match available
05583Q106,,No best match available
05584F109,,No best match available
09659R105,,No best match available
316394105,LION.O^G19,
09659P109,,No best match available
46564U104,,No best match available
34985B103,,No best match available
444144109,HDSN.O,
21036T209,,No best match available
68235J102,ONPH.PK,
92211L105,,No best match available
G87110105,,No best match available
89385P102,,No best match available
33740F607,,No best match available
625284104,MTL.TO,
45244W308,,No best match available
33740F706,,No best match available
667340103,NWBI.O,
23330F109,,No best match available
83615X100,SHLE.TO,
46205A103,,No best match available
58441K100,,No best match available
228429106,,No best match available
351903109,,No best match available
12739A100,CADE.K,
26922A735,,No best match available
829322304,SMDM.PK,
56502H107,,No best match available
42217V201,,No best match available
56502M106,,No best match available
56502J111,,No best match available
00709P108,,No best match available
14040H105,COF,
56502K209,,No best match available
92647N667,,No best match available
29103B100,EEX,
146869102,CVNA.K,
89234G105,TRKR.PK,
18914U100,CLDR.K,
628877102,NCSM.O,
104833108,BRAG.V,
591673207,,No best match available
33831M107,,No best match available
301505814,,No best match available
910900208,UNRG.PK,
25432W104,DIMC.PK,
74347W221,,No best match available
74347Y805,,No best match available
73999U939,,No best match available
04544X300,,No best match available
87956T107,,No best match available
129889101,,No best match available
17185E308,CMXX.PK,
46016U108,IPCOR.ST,
98985W102,ZYME.K,
16953Q105,XRF,
M96088105,,No best match available
010317105,,No best match available
92347M100,VERI.O,
192480101,,No best match available
G11196105,,No best match available
20676Y403,CDOR.K,
13811E101,CPHC.O,
G7185A102,,No best match available
779915107,,No best match available
33833Q106,FPH,
03676B102,AM,
690469101,OVID.O,
298734104,,No best match available
037604105,,No best match available
46435G276,,No best match available
26969W202,EMTC.PK^H19,
866013105,,No best match available
83084V106,SKYAY.PK^L18,
861012102,STM,
14071N104,,No best match available
038316105,,No best match available
35473P801,,No best match available
594793101,,No best match available
35473P884,,No best match available
35473P876,,No best match available
758943104,RGUS.PK,
777385105,ROSE.O,
375908100,,No best match available
401698105,,No best match available
749719100,,No best match available
913837100,USAP.O,
537590101,LTFD.PK,
805111101,SVRA.O,
85859H105,STEP.TO,
90274E828,EVIX.K,
89336R207,,No best match available
25399A913,,No best match available
90274E810,EXIV.K,
02072L508,,No best match available
25460E711,,No best match available
25460E661,,No best match available
86074Q102,,No best match available
344419106,FMX,
25460E679,,No best match available
