Date,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT
2008-07-07,2550.0,0.039,0.039,0.034,0.034,
2008-07-08,2500.0,0.037,0.037,0.037,0.037,
2008-07-09,29100.0,0.039,0.039,0.035,0.036,
2008-07-10,11580.0,0.039,0.038,0.035,0.039,
2008-07-11,50000.0,0.04,0.038,0.038,0.04,
2008-07-14,10290.0,0.038,0.036,0.035,0.035,
2008-07-15,20400.0,0.039,0.034,0.034,0.035,
2008-07-16,12557.0,0.039,0.039,0.034,0.039,
2008-07-17,14140.0,0.039,0.039,0.034,0.039,
2008-07-18,12640.0,0.038,0.038,0.034,0.038,
2008-07-21,2620.0,0.038,0.036,0.035,0.035,
2008-07-22,39800.0,0.039,0.038,0.035,0.035,
2008-07-23,82870.0,0.038,0.035,0.031,0.038,
2008-07-24,65200.0,0.035,0.034,0.03,0.03,
2008-07-25,,0.034,0.034,0.034,0.034,
2008-07-28,20000.0,0.035,0.035,0.033,0.033,
2008-07-29,2055.0,0.035,0.032,0.032,0.035,
2008-07-30,10100.0,0.035,0.034,0.034,0.034,
2008-07-31,10000.0,0.034,0.034,0.034,0.034,
2008-08-01,130.0,0.034,0.034,0.034,0.034,
2008-08-04,67450.0,0.034,0.032,0.026,0.034,
2008-08-05,30.0,0.032,0.032,0.032,0.032,
2008-08-06,54800.0,0.031,0.031,0.025,0.03,
2008-08-07,10700.0,0.03,0.029,0.027,0.03,
2008-08-08,22360.0,0.03,0.03,0.028,0.029,
2008-08-11,58540.0,0.035,0.028,0.028,0.035,
2008-08-12,9300.0,0.033,0.033,0.028,0.033,
2008-08-13,14250.0,0.033,0.033,0.033,0.033,
2008-08-14,1250.0,0.033,0.033,0.033,0.033,
2008-08-15,5500.0,0.034,0.031,0.031,0.034,
2008-08-18,,0.031,0.031,0.031,0.031,
2008-08-19,91186.0,0.039,0.039,0.034,0.034,
2008-08-20,101186.0,0.037,0.035,0.032,0.037,
2008-08-21,114800.0,0.035,0.03,0.028,0.035,
2008-08-22,40000.0,0.03,0.029,0.029,0.03,
2008-08-25,3000.0,0.029,0.029,0.028,0.028,
2008-08-26,140000.0,0.029,0.021,0.021,0.029,
2008-08-27,104500.0,0.028,0.028,0.023,0.028,
2008-08-28,65134.0,0.026,0.024,0.024,0.024,
2008-08-29,,0.023,0.023,0.023,0.023,
2008-09-01,40000.0,0.025,0.025,0.02,0.02,
2008-09-02,53250.0,0.026,0.026,0.021,0.021,
2008-09-03,3605.0,0.026,0.022,0.022,0.026,
2008-09-04,,0.022,0.022,0.022,0.022,
2008-09-05,5295.0,0.026,0.026,0.023,0.023,
2008-09-08,6900.0,0.026,0.024,0.024,0.026,
2008-09-09,100.0,0.024,0.024,0.023,0.023,
2008-09-10,80100.0,0.024,0.023,0.023,0.023,
2008-09-11,,0.023,0.023,0.023,0.023,
2008-09-12,107500.0,0.021,0.021,0.021,0.021,
2008-09-15,37600.0,0.02,0.02,0.02,0.02,
2008-09-16,,0.021,0.021,0.021,0.021,
2008-09-17,3815.0,0.024,0.024,0.022,0.022,
2008-09-18,3335.0,0.024,0.022,0.022,0.024,
2008-09-19,90000.0,0.022,0.019,0.019,0.022,
2008-09-22,96015.0,0.026,0.025,0.019,0.025,
2008-09-23,139956.0,0.021,0.02,0.017,0.021,
2008-09-24,110400.0,0.018,0.017,0.017,0.018,
2008-09-25,118630.0,0.018,0.018,0.012,0.016,
2008-09-26,47613.0,0.018,0.014,0.014,0.018,
2008-09-29,23430.0,0.015,0.014,0.014,0.014,
2008-09-30,97040.0,0.013,0.012,0.012,0.012,
2008-10-01,13500.0,0.015,0.011,0.01,0.01,
2008-10-02,770.0,0.011,0.011,0.011,0.011,
2008-10-03,,0.011,0.011,0.011,0.011,
2008-10-06,1380.0,0.011,0.011,0.011,0.011,
2008-10-07,,0.01,0.01,0.01,0.01,
2008-10-08,583.0,0.011,0.011,0.01,0.01,
2008-10-09,94300.0,0.01,0.009,0.009,0.01,
2008-10-10,219100.0,0.019,0.014,0.008,0.008,
2008-10-13,145000.0,0.02,0.02,0.017,0.017,
2008-10-14,81570.0,0.022,0.021,0.019,0.019,
2008-10-15,31850.0,0.021,0.016,0.011,0.02,
2008-10-16,26240.0,0.02,0.015,0.014,0.014,
2008-10-17,100100.0,0.02,0.02,0.015,0.015,
2008-10-20,,0.02,0.02,0.02,0.02,
2008-10-21,800.0,0.016,0.016,0.016,0.016,
2008-10-22,200.0,0.021,0.017,0.017,0.021,
2008-10-23,400.0,0.017,0.016,0.016,0.017,
2008-10-24,416.0,0.016,0.016,0.016,0.016,
2008-10-27,14346.0,0.016,0.011,0.011,0.016,
2008-10-28,,0.011,0.011,0.011,0.011,
2008-10-29,70050.0,0.02,0.02,0.01,0.01,
2008-10-30,37000.0,0.02,0.02,0.02,0.02,
2008-10-31,,0.019,0.019,0.019,0.019,
2008-11-03,200.0,0.011,0.011,0.011,0.011,
2008-11-04,10.0,0.013,0.013,0.011,0.011,
2008-11-05,3000.0,0.013,0.013,0.013,0.013,
2008-11-06,50.0,0.017,0.017,0.013,0.013,
2008-11-07,11000.0,0.014,0.014,0.014,0.014,
2008-11-10,30100.0,0.014,0.014,0.014,0.014,
2008-11-11,70000.0,0.015,0.012,0.012,0.015,
2008-11-12,130162.0,0.012,0.011,0.01,0.01,
2008-11-13,60000.0,0.015,0.012,0.012,0.012,
2008-11-14,100.0,0.013,0.012,0.012,0.013,
2008-11-17,73990.0,0.019,0.012,0.012,0.012,
2008-11-18,172500.0,0.011,0.011,0.011,0.011,
2008-11-19,60050.0,0.011,0.011,0.01,0.01,
2008-11-20,100.0,0.011,0.011,0.011,0.011,
2008-11-21,65320.0,0.015,0.015,0.011,0.011,
2008-11-24,,0.014,0.014,0.014,0.014,
2008-11-25,675.0,0.014,0.011,0.011,0.014,
2008-11-26,100.0,0.011,0.011,0.011,0.011,
2008-11-27,6700.0,0.012,0.011,0.011,0.011,
2008-11-28,39530.0,0.013,0.013,0.012,0.012,
2008-12-01,310.0,0.013,0.011,0.011,0.013,
2008-12-02,34000.0,0.012,0.012,0.011,0.011,
2008-12-03,15000.0,0.013,0.012,0.012,0.013,
2008-12-04,553.0,0.012,0.011,0.011,0.012,
2008-12-05,241649.0,0.015,0.015,0.011,0.011,
2008-12-08,22500.0,0.016,0.016,0.015,0.016,
2008-12-09,60000.0,0.017,0.017,0.016,0.016,
2008-12-10,14827.0,0.018,0.016,0.016,0.018,
2008-12-11,123000.0,0.019,0.015,0.015,0.016,
2008-12-12,,0.015,0.015,0.015,0.015,
2008-12-15,548.0,0.017,0.017,0.015,0.015,
2008-12-16,870.0,0.016,0.016,0.015,0.015,
2008-12-17,180598.0,0.018,0.015,0.015,0.016,
2008-12-18,15000.0,0.019,0.019,0.016,0.016,
2008-12-19,10450.0,0.019,0.016,0.016,0.019,
2008-12-22,25190.0,0.019,0.016,0.016,0.019,
2008-12-23,17447.0,0.02,0.02,0.016,0.016,
2008-12-29,1881.0,0.016,0.016,0.016,0.016,
2008-12-30,4400.0,0.016,0.016,0.016,0.016,
2009-01-02,,0.016,0.016,0.016,0.016,
2009-01-05,101.0,0.016,0.012,0.012,0.016,
2009-01-06,200.0,0.02,0.017,0.017,0.02,
2009-01-07,2080.0,0.017,0.017,0.017,0.017,
2009-01-08,10511.0,0.019,0.019,0.017,0.017,
2009-01-09,,0.019,0.019,0.019,0.019,
2009-01-12,200.0,0.019,0.017,0.017,0.019,
2009-01-13,,0.017,0.017,0.017,0.017,
2009-01-14,690.0,0.017,0.017,0.017,0.017,
2009-01-15,550.0,0.017,0.017,0.017,0.017,
2009-01-16,,0.017,0.017,0.017,0.017,
2009-01-19,10.0,0.017,0.017,0.017,0.017,
2009-01-20,150.0,0.017,0.017,0.017,0.017,
2009-01-21,,0.016,0.016,0.016,0.016,
2009-01-22,21050.0,0.019,0.019,0.016,0.016,
2009-01-23,10200.0,0.018,0.017,0.017,0.018,
2009-01-26,1000.0,0.017,0.017,0.017,0.017,
2009-01-27,,0.017,0.017,0.017,0.017,
2009-01-28,200.0,0.017,0.012,0.012,0.017,
2009-01-29,61100.0,0.012,0.011,0.011,0.011,
2009-01-30,100.0,0.011,0.01,0.01,0.011,
2009-02-02,73800.0,0.012,0.012,0.012,0.012,
2009-02-03,62.0,0.011,0.011,0.01,0.01,
2009-02-04,10000.0,0.016,0.016,0.011,0.011,
2009-02-05,4588.0,0.016,0.015,0.012,0.016,
2009-02-06,3050.0,0.016,0.016,0.016,0.016,
2009-02-09,3990.0,0.016,0.011,0.011,0.011,
2009-02-10,170.0,0.011,0.011,0.011,0.011,
2009-02-11,5766.0,0.015,0.013,0.012,0.012,
2009-02-12,527.0,0.013,0.011,0.011,0.013,
2009-02-13,200.0,0.011,0.011,0.011,0.011,
2009-02-16,2080.0,0.011,0.011,0.011,0.011,
2009-02-17,,0.011,0.011,0.011,0.011,
2009-02-18,12367.0,0.017,0.017,0.011,0.011,
2009-02-19,2000.0,0.017,0.012,0.012,0.017,
2009-02-20,,0.012,0.012,0.012,0.012,
2009-02-23,1050.0,0.016,0.016,0.011,0.012,
2009-02-24,,0.016,0.016,0.016,0.016,
2009-02-25,,0.015,0.015,0.015,0.015,
2009-02-26,,0.015,0.015,0.015,0.015,
2009-02-27,,0.015,0.015,0.015,0.015,
2009-03-02,100.0,0.015,0.013,0.013,0.015,
2009-03-03,1820.0,0.013,0.013,0.012,0.012,
2009-03-04,300.0,0.013,0.013,0.013,0.013,
2009-03-05,,0.012,0.012,0.012,0.012,
2009-03-06,15000.0,0.016,0.016,0.013,0.013,
2009-03-09,5000.0,0.016,0.013,0.013,0.016,
2009-03-10,,0.013,0.013,0.013,0.013,
2009-03-11,,0.013,0.013,0.013,0.013,
2009-03-12,50.0,0.013,0.013,0.012,0.012,
2009-03-13,63020.0,0.015,0.015,0.013,0.013,
2009-03-16,,0.015,0.015,0.015,0.015,
2009-03-17,,0.015,0.015,0.015,0.015,
2009-03-18,256075.0,0.02,0.019,0.015,0.015,
2009-03-19,,0.021,0.021,0.021,0.021,
2009-03-20,,0.02,0.02,0.02,0.02,
2009-03-23,,0.019,0.019,0.019,0.019,
2009-03-24,200.0,0.02,0.015,0.015,0.02,
2009-03-25,50002.0,0.02,0.02,0.015,0.015,
2009-03-26,126650.0,0.02,0.02,0.016,0.02,
2009-03-27,21001.0,0.024,0.024,0.02,0.02,
2009-03-30,1200.0,0.016,0.016,0.016,0.016,
2009-03-31,,0.016,0.016,0.016,0.016,
2009-04-01,,0.016,0.016,0.016,0.016,
2009-04-02,320.0,0.016,0.016,0.016,0.016,
2009-04-03,,0.016,0.016,0.016,0.016,
2009-04-06,,0.016,0.016,0.016,0.016,
2009-04-07,1100.0,0.016,0.016,0.016,0.016,
2009-04-08,,0.016,0.016,0.016,0.016,
2009-04-09,3300.0,0.016,0.016,0.016,0.016,
2009-04-14,15000.0,0.021,0.021,0.016,0.016,
2009-04-15,15000.0,0.023,0.023,0.022,0.022,
2009-04-16,9000.0,0.024,0.021,0.021,0.024,
2009-04-17,5100.0,0.021,0.021,0.021,0.021,
2009-04-20,12187.0,0.021,0.021,0.02,0.02,
2009-04-21,301.0,0.022,0.02,0.02,0.022,
2009-04-22,45000.0,0.022,0.022,0.02,0.02,
2009-04-23,2060.0,0.022,0.017,0.017,0.022,
2009-04-24,5000.0,0.017,0.017,0.016,0.016,
2009-04-27,525.0,0.017,0.017,0.016,0.016,
2009-04-28,,0.016,0.016,0.016,0.016,
2009-04-29,218875.0,0.024,0.018,0.016,0.016,
2009-04-30,120000.0,0.026,0.026,0.018,0.018,
2009-05-04,4600.0,0.026,0.024,0.024,0.026,
2009-05-05,600.0,0.024,0.022,0.022,0.024,
2009-05-06,490.0,0.022,0.02,0.02,0.022,
2009-05-07,77150.0,0.026,0.026,0.02,0.02,
2009-05-08,94000.0,0.033,0.033,0.026,0.026,
2009-05-11,121885.0,0.033,0.029,0.027,0.033,
2009-05-12,150.0,0.029,0.024,0.024,0.029,
2009-05-13,25050.0,0.026,0.026,0.025,0.025,
2009-05-14,,0.026,0.026,0.026,0.026,
2009-05-15,93640.0,0.031,0.022,0.022,0.031,
2009-05-18,43600.0,0.025,0.025,0.021,0.022,
2009-05-19,10000.0,0.028,0.028,0.025,0.025,
2009-05-20,95000.0,0.029,0.02,0.02,0.029,
2009-05-21,,0.02,0.02,0.02,0.02,
2009-05-22,44000.0,0.023,0.02,0.02,0.02,
2009-05-25,35.0,0.023,0.021,0.021,0.023,
2009-05-26,3770.0,0.022,0.019,0.019,0.022,
2009-05-27,62036.0,0.025,0.025,0.018,0.018,
2009-05-28,115075.0,0.025,0.022,0.019,0.025,
2009-05-29,7100.0,0.036,0.025,0.02,0.02,
2009-06-01,8000.0,0.035,0.035,0.025,0.025,
2009-06-02,61100.0,0.035,0.03,0.03,0.03,
2009-06-03,13200.0,0.033,0.033,0.029,0.03,
2009-06-04,93044.0,0.033,0.032,0.026,0.033,
2009-06-05,50000.0,0.033,0.03,0.03,0.033,
2009-06-08,20450.0,0.023,0.023,0.023,0.023,
2009-06-09,14284.0,0.032,0.032,0.022,0.022,
2009-06-10,,0.033,0.033,0.033,0.033,
2009-06-11,23500.0,0.032,0.03,0.03,0.032,
2009-06-12,20.0,0.03,0.03,0.03,0.03,
2009-06-15,30501.0,0.03,0.023,0.023,0.03,
2009-06-16,270.0,0.023,0.023,0.022,0.022,
2009-06-17,,0.022,0.022,0.022,0.022,
2009-06-18,21000.0,0.032,0.032,0.022,0.022,
2009-06-19,,0.027,0.027,0.027,0.027,
2009-06-22,100.0,0.027,0.027,0.027,0.027,
2009-06-23,25000.0,0.029,0.029,0.023,0.027,
2009-06-24,18100.0,0.03,0.029,0.023,0.03,
2009-06-25,300.0,0.03,0.024,0.024,0.03,
2009-06-26,9000.0,0.029,0.029,0.024,0.024,
2009-06-29,200.0,0.025,0.023,0.023,0.025,
2009-06-30,1910.0,0.023,0.023,0.023,0.023,
2009-07-01,55700.0,0.028,0.027,0.022,0.022,
2009-07-02,17000.0,0.028,0.023,0.023,0.028,
2009-07-03,7100.0,0.027,0.025,0.025,0.025,
2009-07-06,150.0,0.023,0.023,0.023,0.023,
2009-07-07,1000.0,0.023,0.023,0.023,0.023,
2009-07-08,15050.0,0.025,0.025,0.023,0.023,
2009-07-09,230.0,0.025,0.023,0.023,0.025,
2009-07-10,8000.0,0.023,0.023,0.023,0.023,
2009-07-13,,0.023,0.023,0.023,0.023,
2009-07-14,100.0,0.023,0.023,0.023,0.023,
2009-07-15,1125.0,0.023,0.023,0.022,0.022,
2009-07-16,,0.023,0.023,0.023,0.023,
2009-07-17,10600.0,0.023,0.023,0.023,0.023,
2009-07-20,44680.0,0.028,0.028,0.023,0.023,
2009-07-21,20250.0,0.028,0.028,0.023,0.028,
2009-07-22,7250.0,0.028,0.026,0.026,0.028,
2009-07-23,,0.026,0.026,0.026,0.026,
2009-07-24,20000.0,0.029,0.029,0.026,0.026,
2009-07-27,85075.0,0.032,0.025,0.025,0.025,
2009-07-28,30000.0,0.032,0.032,0.024,0.024,
2009-07-29,62500.0,0.032,0.032,0.032,0.032,
2009-07-30,211000.0,0.038,0.038,0.032,0.033,
2009-07-31,16000.0,0.039,0.026,0.026,0.039,
2009-08-03,1150.0,0.026,0.025,0.024,0.026,
2009-08-04,,0.024,0.024,0.024,0.024,
2009-08-05,225.0,0.025,0.025,0.024,0.024,
2009-08-06,14500.0,0.038,0.03,0.026,0.026,
2009-08-07,107530.0,0.04,0.04,0.039,0.039,
2009-08-10,65000.0,0.043,0.043,0.038,0.038,
2009-08-11,126070.0,0.045,0.044,0.026,0.04,
2009-08-12,52000.0,0.048,0.042,0.04,0.045,
2009-08-13,11400.0,0.042,0.036,0.036,0.042,
2009-08-14,2840.0,0.048,0.048,0.036,0.036,
2009-08-17,186711.0,0.049,0.049,0.038,0.045,
2009-08-18,154000.0,0.049,0.048,0.048,0.049,
2009-08-19,472520.0,0.062,0.062,0.048,0.049,
2009-08-20,188590.0,0.071,0.07,0.059,0.06,
2009-08-21,186953.0,0.089,0.067,0.067,0.07,
2009-08-24,80100.0,0.085,0.07,0.058,0.06,
2009-08-25,37175.0,0.08,0.08,0.069,0.07,
2009-08-26,240270.0,0.081,0.066,0.058,0.081,
2009-08-27,183019.0,0.075,0.052,0.048,0.065,
2009-08-28,29618.0,0.062,0.052,0.05,0.05,
2009-08-31,48130.0,0.062,0.062,0.052,0.052,
2009-09-01,44366.0,0.065,0.063,0.052,0.052,
2009-09-02,65000.0,0.067,0.067,0.052,0.052,
2009-09-03,32190.0,0.06,0.056,0.056,0.06,
2009-09-04,72620.0,0.076,0.059,0.059,0.06,
2009-09-07,37488.0,0.075,0.061,0.058,0.058,
2009-09-08,4250.0,0.073,0.073,0.061,0.061,
2009-09-09,59000.0,0.073,0.072,0.063,0.071,
2009-09-10,70860.0,0.071,0.066,0.064,0.067,
2009-09-11,177500.0,0.07,0.059,0.057,0.066,
2009-09-14,24360.0,0.065,0.059,0.056,0.058,
2009-09-15,20000.0,0.059,0.058,0.058,0.059,
2009-09-16,45200.0,0.065,0.06,0.055,0.055,
2009-09-17,36600.0,0.065,0.065,0.06,0.06,
2009-09-18,151820.0,0.068,0.059,0.059,0.06,
2009-09-21,67500.0,0.066,0.06,0.06,0.065,
2009-09-22,40100.0,0.064,0.064,0.06,0.061,
2009-09-23,58000.0,0.065,0.064,0.064,0.065,
2009-09-24,61900.0,0.06,0.059,0.059,0.06,
2009-09-25,40000.0,0.063,0.063,0.06,0.06,
2009-09-28,10100.0,0.063,0.058,0.058,0.063,
2009-09-29,100.0,0.058,0.058,0.057,0.057,
2009-09-30,,0.057,0.057,0.057,0.057,
2009-10-01,84574.0,0.063,0.058,0.057,0.057,
2009-10-02,33647.0,0.064,0.064,0.058,0.058,
2009-10-05,24548.0,0.062,0.062,0.058,0.059,
2009-10-06,43698.0,0.062,0.062,0.058,0.06,
2009-10-07,89100.0,0.064,0.064,0.06,0.063,
2009-10-08,,0.065,0.065,0.065,0.065,
2009-10-09,33840.0,0.065,0.059,0.059,0.065,
2009-10-12,11445.0,0.062,0.059,0.059,0.059,
2009-10-13,40321.0,0.064,0.064,0.059,0.059,
2009-10-14,16996.0,0.065,0.06,0.06,0.065,
2009-10-15,24563.0,0.064,0.064,0.059,0.059,
2009-10-16,48619.0,0.065,0.064,0.059,0.065,
2009-10-19,,0.065,0.065,0.065,0.065,
2009-10-20,67020.0,0.065,0.059,0.059,0.065,
2009-10-21,,0.059,0.059,0.059,0.059,
2009-10-22,,0.059,0.059,0.059,0.059,
2009-10-23,21119.0,0.063,0.062,0.059,0.059,
2009-10-26,11558.0,0.063,0.062,0.057,0.063,
2009-10-27,39795.0,0.062,0.062,0.059,0.062,
2009-10-28,18178.0,0.063,0.062,0.059,0.063,
2009-10-29,15000.0,0.062,0.062,0.059,0.062,
2009-10-30,35866.0,0.063,0.063,0.059,0.06,
2009-11-02,16846.0,0.064,0.063,0.059,0.064,
2009-11-03,15571.0,0.069,0.061,0.061,0.063,
2009-11-04,14500.0,0.071,0.065,0.06,0.06,
2009-11-05,31982.0,0.071,0.071,0.055,0.064,
2009-11-06,48482.0,0.071,0.067,0.058,0.071,
2009-11-09,,0.067,0.067,0.067,0.067,
2009-11-10,36100.0,0.07,0.07,0.058,0.065,
2009-11-11,919.0,0.069,0.069,0.06,0.06,
2009-11-12,10654.0,0.07,0.068,0.061,0.07,
2009-11-13,6404.0,0.069,0.068,0.061,0.068,
2009-11-16,12825.0,0.068,0.068,0.06,0.068,
2009-11-17,3600.0,0.064,0.061,0.059,0.063,
2009-11-18,16531.0,0.062,0.059,0.058,0.061,
2009-11-19,25000.0,0.066,0.066,0.059,0.059,
2009-11-20,10690.0,0.066,0.066,0.061,0.061,
2009-11-23,3700.0,0.067,0.066,0.061,0.067,
2009-11-24,,0.067,0.067,0.067,0.067,
2009-11-25,79000.0,0.067,0.067,0.058,0.067,
2009-11-26,52815.0,0.063,0.057,0.057,0.062,
2009-11-27,96400.0,0.063,0.063,0.045,0.057,
2009-11-30,14000.0,0.063,0.052,0.052,0.063,
2009-12-01,18000.0,0.064,0.064,0.052,0.052,
2009-12-02,7350.0,0.059,0.059,0.055,0.055,
2009-12-03,2500.0,0.059,0.059,0.059,0.059,
2009-12-04,23500.0,0.059,0.058,0.054,0.059,
2009-12-07,9000.0,0.052,0.052,0.052,0.052,
2009-12-08,13300.0,0.057,0.057,0.051,0.053,
2009-12-09,18300.0,0.06,0.058,0.05,0.05,
2009-12-10,18180.0,0.058,0.057,0.051,0.058,
2009-12-11,4699.0,0.057,0.057,0.051,0.056,
2009-12-14,59950.0,0.057,0.057,0.05,0.052,
2009-12-15,,0.058,0.058,0.058,0.058,
2009-12-16,10120.0,0.056,0.048,0.048,0.056,
2009-12-17,33000.0,0.051,0.051,0.046,0.048,
2009-12-18,39250.0,0.051,0.047,0.047,0.051,
2009-12-21,11295.0,0.046,0.046,0.046,0.046,
2009-12-22,71941.0,0.046,0.038,0.037,0.045,
2009-12-23,760.0,0.037,0.037,0.036,0.036,
2009-12-28,25000.0,0.048,0.041,0.041,0.048,
2009-12-29,1358.0,0.038,0.038,0.038,0.038,
2009-12-30,10100.0,0.037,0.037,0.037,0.037,
2010-01-04,58073.0,0.049,0.049,0.037,0.037,
2010-01-05,69900.0,0.055,0.038,0.038,0.039,
2010-01-06,20300.0,0.054,0.054,0.043,0.049,
2010-01-07,60140.0,0.056,0.043,0.043,0.055,
2010-01-08,1448.0,0.056,0.056,0.042,0.042,
2010-01-11,59900.0,0.055,0.049,0.043,0.055,
2010-01-12,27430.0,0.051,0.044,0.044,0.05,
2010-01-13,19045.0,0.044,0.043,0.043,0.044,
2010-01-14,40260.0,0.043,0.043,0.043,0.043,
2010-01-15,12957.0,0.044,0.043,0.043,0.044,
2010-01-18,60712.0,0.044,0.041,0.041,0.044,
2010-01-19,12160.0,0.048,0.041,0.04,0.04,
2010-01-20,14750.0,0.045,0.041,0.04,0.04,
2010-01-21,19000.0,0.047,0.047,0.04,0.04,
2010-01-22,11100.0,0.046,0.045,0.041,0.046,
2010-01-25,20.0,0.046,0.041,0.041,0.046,
2010-01-26,12100.0,0.045,0.045,0.041,0.041,
2010-01-27,100.0,0.047,0.045,0.045,0.047,
2010-01-28,856.0,0.047,0.041,0.041,0.047,
2010-01-29,35325.0,0.045,0.045,0.04,0.04,
2010-02-01,12240.0,0.045,0.045,0.039,0.041,
2010-02-02,,0.047,0.047,0.047,0.047,
2010-02-03,100.0,0.047,0.04,0.04,0.047,
2010-02-04,20960.0,0.045,0.04,0.038,0.038,
2010-02-05,4350.0,0.045,0.045,0.039,0.039,
2010-02-08,2050.0,0.043,0.043,0.04,0.04,
2010-02-09,13740.0,0.043,0.043,0.039,0.039,
2010-02-10,15561.0,0.043,0.04,0.04,0.04,
2010-02-11,13000.0,0.043,0.043,0.039,0.039,
2010-02-12,727.0,0.044,0.04,0.04,0.044,
2010-02-15,15370.0,0.04,0.04,0.04,0.04,
2010-02-16,14700.0,0.043,0.04,0.039,0.039,
2010-02-17,1000.0,0.043,0.043,0.039,0.039,
2010-02-18,1131.0,0.044,0.04,0.04,0.044,
2010-02-19,71300.0,0.041,0.041,0.039,0.039,
2010-02-22,5500.0,0.041,0.041,0.038,0.038,
2010-02-23,5500.0,0.042,0.041,0.041,0.042,
2010-02-24,830.0,0.041,0.041,0.038,0.038,
2010-02-25,15811.0,0.042,0.041,0.039,0.042,
2010-02-26,30093.0,0.041,0.041,0.039,0.041,
2010-03-01,1113.0,0.043,0.039,0.039,0.043,
2010-03-02,1125.0,0.043,0.043,0.038,0.038,
2010-03-03,250.0,0.044,0.039,0.039,0.044,
2010-03-04,27070.0,0.043,0.043,0.038,0.038,
2010-03-05,36446.0,0.043,0.043,0.039,0.043,
2010-03-08,31730.0,0.044,0.043,0.039,0.044,
2010-03-09,2000.0,0.044,0.042,0.039,0.044,
2010-03-10,2200.0,0.042,0.042,0.039,0.039,
2010-03-11,3175.0,0.042,0.042,0.039,0.042,
2010-03-12,53205.0,0.042,0.042,0.038,0.038,
2010-03-15,8780.0,0.043,0.042,0.039,0.043,
2010-03-16,3000.0,0.043,0.042,0.042,0.043,
2010-03-17,,0.043,0.043,0.043,0.043,
2010-03-18,7520.0,0.043,0.042,0.039,0.043,
2010-03-19,,0.043,0.043,0.043,0.043,
2010-03-22,190.0,0.043,0.039,0.039,0.043,
2010-03-23,51555.0,0.042,0.042,0.038,0.038,
2010-03-24,30060.0,0.043,0.042,0.038,0.043,
2010-03-25,4766.0,0.043,0.042,0.038,0.043,
2010-03-26,2850.0,0.043,0.04,0.038,0.043,
2010-03-29,1210.0,0.041,0.041,0.037,0.037,
2010-03-30,4050.0,0.043,0.039,0.038,0.043,
2010-03-31,125.0,0.042,0.042,0.037,0.037,
2010-04-01,4000.0,0.038,0.038,0.038,0.038,
2010-04-06,,0.037,0.037,0.037,0.037,
2010-04-07,71374.0,0.037,0.036,0.036,0.037,
2010-04-08,3240.0,0.036,0.035,0.035,0.035,
2010-04-09,190.0,0.038,0.035,0.033,0.038,
2010-04-12,,0.032,0.032,0.032,0.032,
2010-04-13,1000.0,0.033,0.033,0.032,0.032,
2010-04-14,35500.0,0.037,0.037,0.032,0.032,
2010-04-15,8100.0,0.038,0.037,0.037,0.038,
2010-04-16,140127.0,0.038,0.034,0.034,0.038,
2010-04-19,27175.0,0.037,0.034,0.033,0.033,
2010-04-20,78600.0,0.038,0.034,0.033,0.033,
2010-04-21,23200.0,0.04,0.036,0.033,0.033,
2010-04-22,,0.037,0.037,0.037,0.037,
2010-04-23,18600.0,0.036,0.036,0.033,0.033,
2010-04-26,8500.0,0.036,0.036,0.033,0.033,
2010-04-27,15200.0,0.037,0.036,0.034,0.037,
2010-04-28,20926.0,0.036,0.034,0.034,0.036,
2010-04-29,44085.0,0.035,0.033,0.033,0.034,
2010-04-30,18300.0,0.034,0.034,0.032,0.032,
2010-05-03,22500.0,0.037,0.035,0.034,0.037,
2010-05-04,2590.0,0.035,0.029,0.029,0.035,
2010-05-05,6800.0,0.035,0.035,0.028,0.028,
2010-05-06,14630.0,0.034,0.028,0.028,0.028,
2010-05-07,150.0,0.026,0.021,0.021,0.026,
2010-05-10,25150.0,0.037,0.037,0.025,0.025,
2010-05-11,100.0,0.037,0.031,0.031,0.037,
2010-05-12,31000.0,0.037,0.037,0.03,0.03,
2010-05-13,12800.0,0.035,0.033,0.033,0.035,
2010-05-14,60100.0,0.035,0.035,0.028,0.035,
2010-05-17,120400.0,0.034,0.034,0.027,0.033,
2010-05-18,40100.0,0.034,0.032,0.027,0.034,
2010-05-19,68203.0,0.033,0.032,0.027,0.033,
2010-05-20,45623.0,0.031,0.027,0.027,0.031,
2010-05-21,10000.0,0.032,0.032,0.026,0.026,
2010-05-24,,0.026,0.026,0.026,0.026,
2010-05-25,190.0,0.027,0.027,0.026,0.026,
2010-05-26,28345.0,0.032,0.03,0.026,0.026,
2010-05-27,8000.0,0.033,0.032,0.032,0.033,
2010-05-28,23100.0,0.033,0.031,0.027,0.033,
2010-05-31,2500.0,0.031,0.031,0.026,0.026,
2010-06-01,17170.0,0.033,0.027,0.027,0.029,
2010-06-02,14000.0,0.032,0.032,0.026,0.026,
2010-06-03,5300.0,0.03,0.03,0.028,0.028,
2010-06-04,14700.0,0.031,0.03,0.027,0.031,
2010-06-07,131950.0,0.033,0.031,0.026,0.026,
2010-06-08,17000.0,0.032,0.031,0.027,0.032,
2010-06-09,19800.0,0.032,0.03,0.026,0.032,
2010-06-10,28217.0,0.032,0.027,0.025,0.025,
2010-06-11,15115.0,0.031,0.03,0.026,0.026,
2010-06-14,,0.031,0.031,0.031,0.031,
